date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,dip_window
1950-02-08,107.25,Nikkei 225,1950,2,8,195002,19501,195006,1.020845231296402,False,0.0,0.0,0.0,2.2748671427453826,2.2748671427453826,2.0,0.1374335713726913,1
1950-02-09,107.01,Nikkei 225,1950,2,9,195002,19501,195006,0.9977622377622378,False,0.0,0.0,0.0,2.269776530957421,2.269776530957421,2.0,0.13488826547871047,1
1950-02-10,106.54,Nikkei 225,1950,2,10,195002,19501,195006,0.9956078871133539,False,0.0,0.0,0.0,2.259807416205996,2.259807416205996,2.0,0.1299037081029979,1
1950-02-11,107.16,Nikkei 225,1950,2,11,195002,19501,195006,1.005819410550028,False,0.0,0.0,0.0,2.2729581633248968,2.2729581633248968,2.0,0.13647908166244838,1
1950-02-13,112.94,Nikkei 225,1950,2,13,195002,19501,195007,1.0539380365808138,False,0.0,0.0,0.0,2.395557063884974,2.395557063884974,2.0,0.19777853194248696,1
1950-02-14,113.4,Nikkei 225,1950,2,14,195002,19501,195007,1.004072959093324,False,0.0,0.0,0.0,2.4053140698119004,2.4053140698119004,2.0,0.20265703490595022,1
1950-02-15,110.53,Nikkei 225,1950,2,15,195002,19501,195007,0.9746913580246913,False,0.0,0.0,0.0,2.3444388371808587,2.3444388371808587,2.0,0.17221941859042933,1
1950-02-16,109.6,Nikkei 225,1950,2,16,195002,19501,195007,0.9915859947525558,False,0.0,0.0,0.0,2.324712716502507,2.324712716502507,2.0,0.1623563582512535,1
1950-02-17,110.25,Nikkei 225,1950,2,17,195002,19501,195007,1.0059306569343067,False,0.0,0.0,0.0,2.3384997900949034,2.3384997900949034,2.0,0.1692498950474517,1
1950-02-18,111.21,Nikkei 225,1950,2,18,195002,19501,195007,1.0087074829931972,False,0.0,0.0,0.0,2.3588622372467505,2.3588622372467505,2.0,0.17943111862337524,1
1950-02-20,109.73,Nikkei 225,1950,2,20,195002,19501,195008,0.9866918442586099,False,0.0,0.0,0.0,2.327470131220987,2.327470131220987,2.0,0.16373506561049345,1
1950-02-21,108.38,Nikkei 225,1950,2,21,195002,19501,195008,0.9876970746377471,False,0.0,0.0,0.0,2.2988354399137023,2.2988354399137023,2.0,0.14941771995685116,1
1950-02-22,106.62,Nikkei 225,1950,2,22,195002,19501,195008,0.9837608414836686,False,0.0,0.0,0.0,2.261504286801983,2.261504286801983,2.0,0.1307521434009915,1
1950-02-23,106.83,Nikkei 225,1950,2,23,195002,19501,195008,1.0019696117051209,False,0.0,0.0,0.0,2.2659585721164492,2.2659585721164492,2.0,0.13297928605822462,1
1950-02-24,107.01,Nikkei 225,1950,2,24,195002,19501,195008,1.0016849199663016,False,0.0,0.0,0.0,2.2697765309574205,2.2697765309574205,2.0,0.13488826547871025,1
1950-02-25,107.09,Nikkei 225,1950,2,25,195002,19501,195008,1.0007475936828334,False,0.0,0.0,0.0,2.2714734015534077,2.2714734015534077,2.0,0.13573670077670386,1
1950-02-27,108.27,Nikkei 225,1950,2,27,195002,19501,195009,1.0110187692595012,False,0.0,0.0,0.0,2.296502242844219,2.296502242844219,2.0,0.1482511214221096,1
1950-02-28,107.44,Nikkei 225,1950,2,28,195002,19501,195009,0.9923339798651519,False,0.0,0.0,0.0,2.2788972104108516,2.2788972104108516,2.0,0.1394486052054258,1
1950-03-01,108.19,Nikkei 225,1950,3,1,195003,19501,195009,1.0069806403574089,False,0.0,0.0,0.0,2.294805372248232,2.294805372248232,2.0,0.147402686124116,1
1950-03-02,108.15,Nikkei 225,1950,3,2,195003,19501,195009,0.9996302800628525,False,0.0,0.0,0.0,2.293956936950239,2.293956936950239,2.0,0.14697846847511942,1
1950-03-03,106.65,Nikkei 225,1950,3,3,195003,19501,195009,0.986130374479889,False,0.0,0.0,0.0,2.262140613275478,2.262140613275478,2.0,0.131070306637739,1
1950-03-04,105.52,Nikkei 225,1950,3,4,195003,19501,195009,0.9894045944678855,False,0.0,0.0,0.0,2.2381723161071583,2.2381723161071583,2.0,0.11908615805357914,1
1950-03-06,104.43,Nikkei 225,1950,3,6,195003,19501,195010,0.9896702047005308,False,0.0,0.0,0.0,2.2150524542368326,2.2150524542368326,2.0,0.1075262271184163,2
1950-03-07,102.83,Nikkei 225,1950,3,7,195003,19501,195010,0.9846787321650866,False,0.0,0.0,0.0,2.1811150423170877,2.1811150423170877,2.0,0.09055752115854387,2
1950-03-08,102.93,Nikkei 225,1950,3,8,195003,19501,195010,1.0009724788485852,False,0.0,0.0,0.0,2.183236130562072,2.183236130562072,2.0,0.09161806528103611,2
1950-03-09,101.71,Nikkei 225,1950,3,9,195003,19501,195010,0.9881472845623238,False,0.0,0.0,0.0,2.1573588539732667,2.1573588539732667,2.0,0.07867942698663333,2
1950-03-10,101.23,Nikkei 225,1950,3,10,195003,19501,195010,0.9952807000294958,False,0.0,0.0,0.0,2.1471776303973438,2.1471776303973438,2.0,0.07358881519867189,2
1950-03-11,102.16,Nikkei 225,1950,3,11,195003,19501,195010,1.009186999901215,False,0.0,0.0,0.0,2.1669037510756954,2.1669037510756954,2.0,0.08345187553784772,2
1950-03-13,102.61,Nikkei 225,1950,3,13,195003,19501,195011,1.004404855129209,False,0.0,0.0,0.0,2.176448648178124,2.176448648178124,2.0,0.08822432408906189,2
1950-03-14,102.21,Nikkei 225,1950,3,14,195003,19501,195011,0.99610174446935,False,0.0,0.0,0.0,2.1679642951981872,2.1679642951981872,2.0,0.08398214759909362,2
1950-03-15,101.52,Nikkei 225,1950,3,15,195003,19501,195011,0.9932491928382742,False,0.0,0.0,0.0,2.1533287863077977,2.1533287863077977,2.0,0.07666439315389884,2
1950-03-16,101.07,Nikkei 225,1950,3,16,195003,19501,195011,0.9955673758865248,False,0.0,0.0,0.0,2.1437838892053693,2.1437838892053693,2.0,0.07189194460268467,2
1950-03-17,101.12,Nikkei 225,1950,3,17,195003,19501,195011,1.0004947066389631,False,0.0,0.0,0.0,2.144844433327861,2.144844433327861,2.0,0.07242221666393056,2
