horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
2,90,5,1.0,0.03667317385564779,0.03767977427968061,0.03890549694454137,0.03975009778666605,0.04339699241465391,0.036002106906292575,0.045828255499979154,0.6,-0.01687465306826148,-0.01596679959130709,0.001213527999384345,0.0016128716583901914,0.002710264940096252,-0.017479888719564407,0.0034418604612336257
2,120,5,1.0,0.04558215260235734,0.051267019728347685,0.06006973604727439,0.06073976033245776,0.061918693487035895,0.04179224118503044,0.06270464892342131,0.6,-0.006698284644307018,-0.004905081197168926,0.003084204179660821,0.009360828753702255,0.009894587826132862,-0.007893753609065746,0.010250427207753265
3,15,5,1.0,0.00655742974976099,0.006597569661719538,0.008235451132631244,0.009474845947105681,0.011965561192865426,0.006530669808455292,0.013626038023371922,0.0,-0.0036873324665486875,-0.0019080109416300672,-0.0006830963145671998,-0.00019992520676859193,-0.00014226380391200164,-0.004873546816494434,-0.00010382286867427482
3,30,5,1.0,0.011017103021017282,0.011256624959963046,0.013798945392214934,0.015548992398686012,0.016389721894741482,0.010857421728386774,0.01695020822544513,0.2,-0.008380775955028641,-0.003702590684329321,-0.0015658919980368058,-0.0014909370873585903,0.00016275461463126665,-0.011499566135494854,0.0012652157492911709
3,45,5,1.0,0.015350268822129864,0.017108280975212997,0.018259050067211513,0.01855841209015341,0.024370370265584907,0.014178260720074443,0.028245009049205905,0.4,-0.007763888319251677,-0.004799757672722116,-0.0037580657857179123,0.0011547887647087585,0.002250037807326466,-0.009739975416938051,0.002980203835738271
3,60,5,1.0,0.016510238370414498,0.016913351755112105,0.022094659987178744,0.02679390878973309,0.032937829735507275,0.016241496113949427,0.03703377703269006,0.2,-0.008775721176468253,-0.00478852719226408,-0.003533536551425076,-0.001776239710744365,0.002554934083649974,-0.011433850499271037,0.005442383279912866
3,90,5,1.0,0.022431328561694032,0.02372951857361727,0.026780373803792834,0.03220755136139597,0.03333043025187985,0.021565868553745204,0.034079016178869104,0.0,-0.013002082978646357,-0.004485381223791496,-0.0034957396700057153,-0.0016517216265330426,-0.0007010224317480772,-0.018679884148549597,-6.72229685581005e-05
3,120,5,1.0,0.026858082145103303,0.027147233247857505,0.03188899881924234,0.04639630816695561,0.04932721461140206,0.026665314743267166,0.05128115224103302,0.4,-0.008329863267747716,-0.0055170334037057955,-0.003957042197468841,0.003172429862730919,0.0035269843642813823,-0.010205083177108998,0.0037633540319816916
4,15,5,1.0,0.0057921399471017486,0.005949652668554073,0.006138159371701257,0.006263088457375554,0.008423466648476019,0.005687131466133533,0.009863718775876329,0.2,-0.001887298605267551,-0.001017929832262121,-0.0009081909695423107,-0.0006274514783513041,-0.0001826478385235752,-0.002466877787271171,0.00011388792136157733
4,30,5,1.0,0.00898589505722076,0.009165217846577978,0.009323848589182226,0.010334141106044692,0.012286736847823932,0.008866346530982616,0.013588467342343424,0.0,-0.004285367629602766,-0.0018160282562165175,-0.0015430097537485477,-0.000550561682455819,-0.00029336082653523825,-0.005931593878526931,-0.00012189358925485116
