date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag,segment_reference_high,drawdown_from_reference_high,threshold_hit
1967-09-02,1364.96,Nikkei 225,1967,9,2,196709,19673,196735,1.0091827228769574,False,0.04,72.96888888888888,0.0,532.8150510190536,605.7839399079425,139.11111111111111,1.8563935303090462,1829.74,False,1829.74,-0.2540142315301628,False
1967-09-04,1373.83,Nikkei 225,1967,9,4,196709,19673,196736,1.0064983589262688,False,0.04,73.00888888888889,0.0,536.2774744618936,609.2863633507825,139.11111111111111,1.872366412176044,1829.74,False,1829.74,-0.2491665482527573,False
1967-09-05,1371.37,Nikkei 225,1967,9,5,196709,19673,196736,0.9982093854407023,False,0.04,73.04888888888888,0.0,535.3172082082987,608.3660970971875,139.11111111111111,1.8674872600734709,1829.74,False,1829.74,-0.2505110015630637,False
1967-09-06,1364.23,Nikkei 225,1967,9,6,196709,19673,196736,0.9947935276402431,False,0.04,73.08888888888889,0.0,532.53009396006,605.6189828489488,139.11111111111111,1.8540008616821342,1829.74,False,1829.74,-0.2544131953173675,False
1967-09-07,1353.91,Nikkei 225,1967,9,7,196709,19673,196736,0.9924352931690404,False,0.04,73.1288888888889,0.0,528.5016599205888,601.6305488094778,139.11111111111111,1.8346708858343277,1829.74,False,1829.74,-0.2600533409118235,False
1967-09-08,1337.49,Nikkei 225,1967,9,8,196709,19673,196736,0.9878721628468657,False,0.04,73.16888888888889,0.0,522.0920778539107,595.2609667427996,139.11111111111111,1.8041311793046901,1829.74,False,1829.74,-0.2690272934952507,False
1967-09-09,1339.15,Nikkei 225,1967,9,9,196709,19673,196736,1.0012411307748097,False,0.04,73.2088888888889,0.0,522.7400623990196,595.9489512879085,139.11111111111111,1.8068432144306166,1829.74,False,1829.74,-0.2681200607736618,False
1967-09-11,1331.67,Nikkei 225,1967,9,11,196709,19673,196737,0.9944143673225554,False,0.04,73.24888888888889,0.0,519.8202284246743,593.0691173135632,139.11111111111111,1.7927534249084722,1829.74,False,1829.74,-0.27220807327817065,False
1967-09-12,1329.72,Nikkei 225,1967,9,12,196709,19673,196737,0.9985356732523823,False,0.04,73.28888888888889,0.0,519.0590417602393,592.3479306491282,139.11111111111111,1.7888320652030516,1829.74,False,1829.74,-0.27327379846316957,False
1967-09-13,1333.83,Nikkei 225,1967,9,13,196709,19673,196737,1.0030908762747044,False,0.04,73.32888888888888,0.0,520.6633890375867,593.9922779264756,139.11111111111111,1.7960472506424194,1829.74,False,1829.74,-0.2710275776886334,False
1967-09-14,1334.66,Nikkei 225,1967,9,14,196709,19673,196737,1.0006222682050938,False,0.04,73.36888888888889,0.0,520.9873813101412,594.3562701990302,139.11111111111111,1.7972339523674234,1829.74,False,1829.74,-0.27057396132783884,False
1967-09-16,1345.61,Nikkei 225,1967,9,16,196709,19673,196737,1.0082043366849982,False,0.04,73.40888888888888,0.0,525.2617371950453,598.6706260839342,139.11111111111111,1.817008404309873,1829.74,False,1829.74,-0.2645895045197679,False
1967-09-18,1344.12,Nikkei 225,1967,9,18,196709,19673,196738,0.9988926955061274,False,0.04,73.44888888888889,0.0,524.6801125129898,598.1290014018787,139.11111111111111,1.813930191013731,1829.74,False,1829.74,-0.26540382786625427,False
1967-09-19,1342.52,Nikkei 225,1967,9,19,196709,19673,196738,0.9988096300925513,False,0.04,73.4888888888889,0.0,524.0555490960176,597.5444379849065,139.11111111111111,1.8106511664388827,1829.74,False,1829.74,-0.26627826904368923,False
1967-09-20,1340.35,Nikkei 225,1967,9,20,196709,19673,196738,0.9983836367428418,False,0.04,73.52888888888889,0.0,523.2084849617489,596.7373738506378,139.11111111111111,1.8063270026835867,1829.74,False,1829.74,-0.2674642298905856,False
1967-09-21,1339.19,Nikkei 225,1967,9,21,196709,19673,196738,0.999134554407431,False,0.04,73.56888888888889,0.0,522.755676484444,596.3245653733329,139.11111111111111,1.8038582159739183,1829.74,False,1829.74,-0.2680981997442259,False
1967-09-22,1350.27,Nikkei 225,1967,9,22,196709,19673,196738,1.008273657957422,False,0.04,73.60888888888888,0.0,527.0807781469771,600.689667035866,139.11111111111111,1.8238513869681556,1829.74,False,1829.74,-0.26204269459048823,False
1967-09-23,1346.75,Nikkei 225,1967,9,23,196709,19673,196738,0.9973931139697987,False,0.04,73.64888888888889,0.0,525.7067386296382,599.3556275185271,139.11111111111111,1.8170503267462261,1829.74,False,1829.74,-0.2639664651808453,False
1967-09-25,1340.38,Nikkei 225,1967,9,25,196709,19673,196739,0.9952700946723595,False,0.04,73.68888888888888,0.0,523.2201955258173,596.9090844147062,139.11111111111111,1.8050238929262505,1829.74,False,1829.74,-0.2674478341185086,False
1967-09-26,1336.18,Nikkei 225,1967,9,26,196709,19673,196739,0.9968665602291887,False,0.04,73.72888888888889,0.0,521.5807165562651,595.3096054451539,139.11111111111111,1.7969817959272407,1829.74,False,1829.74,-0.2697432422092756,False
1967-09-27,1317.81,Nikkei 225,1967,9,27,196709,19673,196739,0.9862518522953494,False,0.04,73.76888888888888,0.0,514.409947825152,588.1788367140409,139.11111111111111,1.7629595862177796,1829.74,False,1829.74,-0.27978291997770177,False
1967-09-28,1320.0,Nikkei 225,1967,9,28,196709,19673,196739,1.0016618480661097,False,0.04,73.80888888888889,0.0,515.2648190021329,589.0737078910217,139.11111111111111,1.7666433772826493,1829.74,False,1829.74,-0.2785860286160875,False
1967-09-29,1323.91,Nikkei 225,1967,9,29,196709,19673,196739,1.0029621212121214,False,0.04,73.8488888888889,0.0,516.791095852359,590.6399847412479,139.11111111111111,1.7734785158773847,1829.74,False,1829.74,-0.27644911298873065,False
1967-09-30,1318.77,Nikkei 225,1967,9,30,196709,19673,196739,0.9961175608613878,False,0.04,73.88888888888889,0.0,514.7846858753355,588.6735747642244,139.11111111111111,1.7637257031184248,1829.74,False,1829.74,-0.2792582552712407,False
1967-10-02,1312.28,Nikkei 225,1967,10,2,196710,19674,196740,0.9950787476208891,False,0.04,73.92888888888889,0.0,512.2513005152417,586.1801894041306,139.11111111111111,1.7515029543941538,1829.74,False,1829.74,-0.2828052072972116,False
1967-10-03,1330.4,Nikkei 225,1967,10,3,196710,19674,196740,1.013808028774347,False,0.04,73.96888888888888,0.0,519.3244812124527,593.2933701013416,139.11111111111111,1.7843691106689583,1829.74,False,1829.74,-0.27290216096275965,False
1967-10-04,1348.58,Nikkei 225,1967,10,4,196710,19674,196740,1.0136650631389055,False,0.04,74.00888888888889,0.0,526.4210830378003,600.4299719266892,139.11111111111111,1.817332826232588,1829.74,False,1829.74,-0.26296632308415413,False
1967-10-05,1343.01,Nikkei 225,1967,10,5,196710,19674,196740,0.995869729641549,False,0.04,74.04888888888888,0.0,524.2468216424655,598.2957105313544,139.11111111111111,1.8067916613405632,1829.74,False,1829.74,-0.26601047143309975,False
1967-10-06,1363.01,Nikkei 225,1967,10,6,196710,19674,196740,1.0148919218769779,False,0.04,74.08888888888889,0.0,532.0538643546191,606.142753243508,139.11111111111111,1.8430710752509758,1829.74,False,1829.74,-0.2550799567151617,False
1967-10-07,1366.8,Nikkei 225,1967,10,7,196710,19674,196740,1.0027806105604506,False,0.04,74.1288888888889,0.0,533.5332989485721,607.662187837461,139.11111111111111,1.8496632331526026,1829.74,False,1829.74,-0.2530086241761125,False
1967-10-09,1380.43,Nikkei 225,1967,10,9,196710,19674,196741,1.0099721978343577,False,0.04,74.16888888888889,0.0,538.8537985569048,613.0226874457937,139.11111111111111,1.8742624130054093,1829.74,False,1829.74,-0.24555947839583758,False
1967-10-11,1367.36,Nikkei 225,1967,10,11,196710,19674,196741,0.9905319357011945,False,0.04,74.2088888888889,0.0,533.7518961445124,607.9607850334013,139.11111111111111,1.8499943044880993,1829.74,False,1829.74,-0.2527025697640103,False
1967-10-12,1365.18,Nikkei 225,1967,10,12,196710,19674,196741,0.9984056868710509,False,0.04,74.24888888888889,0.0,532.9009284888878,607.1498173777767,139.11111111111111,1.8456590615756312,1829.74,False,1829.74,-0.25389399586826544,False
1967-10-13,1362.66,Nikkei 225,1967,10,13,196710,19674,196741,0.9981540895706061,False,0.04,74.28888888888889,0.0,531.9172411071564,606.2061299960453,139.11111111111111,1.8407035145081787,1829.74,False,1829.74,-0.25527124072272556,False
1967-10-14,1367.36,Nikkei 225,1967,10,14,196710,19674,196741,1.0034491362482203,False,0.04,74.32888888888888,0.0,533.7518961445124,608.0807850334013,139.11111111111111,1.8489542027426973,1829.74,False,1829.74,-0.2527025697640103,False
1967-10-16,1372.99,Nikkei 225,1967,10,16,196710,19674,196742,1.004117423355956,False,0.04,74.36888888888889,0.0,535.9495786679836,610.3184675568725,139.11111111111111,1.8589023213269273,1829.74,False,1829.74,-0.24962562987091064,False
1967-10-17,1366.0,Nikkei 225,1967,10,17,196710,19674,196742,0.9949089214051086,False,0.04,74.40888888888888,0.0,533.2210172400859,607.6299061289748,139.11111111111111,1.8457751317392974,1829.74,False,1829.74,-0.25344584476483,False
1967-10-18,1372.19,Nikkei 225,1967,10,18,196710,19674,196742,1.0045314787701318,False,0.04,74.44888888888889,0.0,535.6372969594975,610.0861858483863,139.11111111111111,1.8567437059767107,1829.74,False,1829.74,-0.25006285045962817,False
1967-10-19,1375.14,Nikkei 225,1967,10,19,196710,19674,196742,1.0021498480531121,False,0.04,74.4888888888889,0.0,536.7888357595401,611.2777246484291,139.11111111111111,1.8617871004139932,1829.74,False,1829.74,-0.24845059953873228,False
1967-10-20,1378.7,Nikkei 225,1967,10,20,196710,19674,196742,1.0025888273194001,False,0.04,74.52888888888889,0.0,538.1784893623034,612.7073782511923,139.11111111111111,1.8679431672495426,1829.74,False,1829.74,-0.24650496791893928,False
1967-10-21,1377.01,Nikkei 225,1967,10,21,196710,19674,196742,0.9987742075868572,False,0.04,74.56888888888889,0.0,537.5187942531264,612.0876831420153,139.11111111111111,1.8645061921659272,1829.74,False,1829.74,-0.24742859641260506,False
1967-10-23,1382.53,Nikkei 225,1967,10,23,196710,19674,196743,1.004008685485218,False,0.04,74.60888888888888,0.0,539.6735380416808,614.2824269305697,139.11111111111111,1.8742393174741236,1829.74,False,1829.74,-0.24441177435045414,False
1967-10-24,1385.43,Nikkei 225,1967,10,24,196710,19674,196743,1.0020976036686366,False,0.04,74.64888888888889,0.0,540.8055592349431,615.454448123832,139.11111111111111,1.879184356866729,1829.74,False,1829.74,-0.24282684971635315,False
1967-10-25,1382.36,Nikkei 225,1967,10,25,196710,19674,196743,0.997784081476509,False,0.04,74.68888888888888,0.0,539.6071781786275,614.2960670675163,139.11111111111111,1.873227628940675,1829.74,False,1829.74,-0.24450468372555667,False
1967-10-26,1384.17,Nikkei 225,1967,10,26,196710,19674,196743,1.0013093550160597,False,0.04,74.72888888888889,0.0,540.3137155440775,615.0426044329663,139.11111111111111,1.8761812777448852,1829.74,False,1829.74,-0.24351547214358316,False
1967-10-27,1376.09,Nikkei 225,1967,10,27,196710,19674,196743,0.9941625667367446,False,0.04,74.76888888888888,0.0,537.1596702883674,611.9285591772563,139.11111111111111,1.861083594432655,1829.74,False,1829.74,-0.24793140008963022,False
1967-10-28,1377.44,Nikkei 225,1967,10,28,196710,19674,196743,1.0009810404842707,False,0.04,74.80888888888889,0.0,537.6866456714378,612.4955345603266,139.11111111111111,1.8631990209439349,1829.74,False,1829.74,-0.2471935903461694,False
1967-10-30,1385.61,Nikkei 225,1967,10,30,196710,19674,196744,1.0059312928330815,False,0.04,74.8488888888889,0.0,540.8758226193524,615.7247115082414,139.11111111111111,1.8777561764266282,1829.74,False,1829.74,-0.24272847508389173,False
1967-10-31,1376.05,Nikkei 225,1967,10,31,196710,19674,196744,0.9931005116879931,False,0.04,74.88888888888889,0.0,537.144056202943,612.032945091832,139.11111111111111,1.8599670331394016,1829.74,False,1829.74,-0.24795326111906613,False
1967-11-01,1378.07,Nikkei 225,1967,11,1,196711,19674,196744,1.001467969913884,False,0.041666666666666664,74.93055555555556,0.0,537.9325675168706,612.8631230724261,139.11111111111111,1.863288875557373,1829.74,False,1829.74,-0.2468492791325544,False
1967-11-02,1364.61,Nikkei 225,1967,11,2,196711,19674,196744,0.9902327167705559,False,0.041666666666666664,74.97222222222223,0.0,532.6784277715913,607.6506499938134,139.11111111111111,1.838383729048564,1829.74,False,1829.74,-0.25420551553772675,False
1967-11-04,1360.23,Nikkei 225,1967,11,4,196711,19674,196744,0.9967902917317036,False,0.041666666666666664,75.01388888888889,0.0,530.9686854176297,605.9825743065186,139.11111111111111,1.8300412110053408,1829.74,False,1829.74,-0.25659929826095507,False
1967-11-06,1368.92,Nikkei 225,1967,11,6,196711,19674,196745,1.0063886254530485,False,0.041666666666666664,75.05555555555556,0.0,534.3608454760604,609.4164010316159,139.11111111111111,1.8455240515094906,1829.74,False,1829.74,-0.251849989616011,False
1967-11-07,1360.74,Nikkei 225,1967,11,7,196711,19674,196745,0.9940244864564766,False,0.041666666666666664,75.09722222222223,0.0,531.1677650067896,606.2649872290119,139.11111111111111,1.8302586449127185,1829.74,False,1829.74,-0.2563205701356477,False
1967-11-08,1364.89,Nikkei 225,1967,11,8,196711,19674,196745,1.0030498111321782,False,0.041666666666666664,75.13888888888889,0.0,532.7877263695615,607.9266152584504,139.11111111111111,1.8374637818364081,1829.74,False,1829.74,-0.2540524883316755,False
