date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return
2006-11-23,2062.36,Shanghai Composite,2006,11,23,200611,20064,200647,1.0102872594740762,False,0.045454545454545456,0.7727272727272727,0.0,529.0674206327266,529.8401479054538,191.0,1.7628545280682588
2006-11-24,2050.81,Shanghai Composite,2006,11,24,200611,20064,200647,0.9943996198529839,False,0.045454545454545456,0.8181818181818182,0.0,526.104441953782,526.9226237719639,191.0,1.746989981749575
2006-11-27,2047.28,Shanghai Composite,2006,11,27,200611,20064,200648,0.9982787288924864,False,0.045454545454545456,0.8636363636363636,0.0,525.1988735783124,526.0625099419487,191.0,1.7418562470321897
2006-11-28,2038.72,Shanghai Composite,2006,11,28,200611,20064,200648,0.9958188425618382,False,0.045454545454545456,0.9090909090909092,0.0,523.0029344015362,523.9120253106271,191.0,1.7300010793069154
2006-11-29,2054.09,Shanghai Composite,2006,11,29,200611,20064,200648,1.0075390441061058,False,0.045454545454545456,0.9545454545454546,0.0,526.9458765916122,527.9004220461577,191.0,1.7501324378440608
2006-11-30,2099.29,Shanghai Composite,2006,11,30,200611,20064,200648,1.0220048780725284,True,0.045454545454545456,1.0,1.0,539.5412563568322,539.5412563568322,192.0,1.8101107101918341
2006-12-01,2102.05,Shanghai Composite,2006,12,1,200612,20064,200648,1.001314730218312,False,0.047619047619047616,0.047619047619047616,0.0,540.2506075505905,540.2982265982096,192.0,1.813355506710241
2006-12-04,2161.64,Shanghai Composite,2006,12,4,200612,20064,200649,1.028348516923955,False,0.047619047619047616,0.09523809523809523,0.0,555.5659110419155,555.6611491371535,192.0,1.892633646970804
2006-12-05,2173.29,Shanghai Composite,2006,12,5,200612,20064,200649,1.005389426546511,False,0.047619047619047616,0.14285714285714285,0.0,558.5600927112213,558.7029498540784,192.0,1.9077476944078429
2006-12-06,2156.6,Shanghai Composite,2006,12,6,200612,20064,200649,0.9923203990263609,False,0.047619047619047616,0.19047619047619047,0.0,554.2705740794004,554.4610502698765,192.0,1.8849559107203682
2006-12-07,2156.75,Shanghai Composite,2006,12,7,200612,20064,200649,1.0000695539274784,False,0.047619047619047616,0.23809523809523808,0.0,554.3091257747133,554.5472210128084,192.0,1.884689532144904
2006-12-08,2093.63,Shanghai Composite,2006,12,8,200612,20064,200649,0.9707337429001971,False,0.047619047619047616,0.2857142857142857,0.0,538.0865723870236,538.3722866727379,192.0,1.7998558742267203
2006-12-11,2180.5,Shanghai Composite,2006,12,11,200612,20064,200650,1.0414925273329099,False,0.047619047619047616,0.3333333333333333,0.0,560.4131441992639,560.7464775325973,192.0,1.915492950776069
2006-12-12,2218.95,Shanghai Composite,2006,12,12,200612,20064,200650,1.0176335702820454,False,0.047619047619047616,0.38095238095238093,0.0,570.2952287644837,570.6761811454361,192.0,1.9663860901124153
2006-12-13,2223.46,Shanghai Composite,2006,12,13,200612,20064,200650,1.0020324928457154,False,0.047619047619047616,0.42857142857142855,0.0,571.454349736893,571.8829211654645,192.0,1.9719231240966977
2006-12-14,2249.11,Shanghai Composite,2006,12,14,200612,20064,200650,1.0115360744065556,False,0.047619047619047616,0.47619047619047616,0.0,578.0466896354077,578.5228801115982,192.0,2.0056854236376944
2006-12-15,2273.9,Shanghai Composite,2006,12,15,200612,20064,200650,1.0110221376455575,False,0.047619047619047616,0.5238095238095237,0.0,584.417999814128,584.9418093379376,192.0,2.038282957233908
2006-12-18,2332.42,Shanghai Composite,2006,12,18,200612,20064,200651,1.0257355204714367,False,0.047619047619047616,0.5714285714285714,0.0,599.4583012122206,600.0297297836491,192.0,2.115881386116872
2006-12-19,2364.17,Shanghai Composite,2006,12,19,200612,20064,200651,1.0136124711672856,False,0.047619047619047616,0.6190476190476191,0.0,607.618410053462,608.2374576725095,192.0,2.157722277162596
2006-12-20,2373.21,Shanghai Composite,2006,12,20,200612,20064,200651,1.0038237520990454,False,0.047619047619047616,0.6666666666666666,0.0,609.9417922243225,610.6084588909891,192.0,2.1692480565276253
2006-12-21,2342.93,Shanghai Composite,2006,12,21,200612,20064,200651,0.987240909991109,False,0.047619047619047616,0.7142857142857142,0.0,602.1594899971481,602.8737757114337,192.0,2.128329451430716
2006-12-22,2343.66,Shanghai Composite,2006,12,22,200612,20064,200651,1.00031157567661,False,0.047619047619047616,0.7619047619047619,0.0,602.3471082476711,603.109013009576,192.0,2.1287769943678594
2006-12-25,2435.76,Shanghai Composite,2006,12,25,200612,20064,200652,1.0392975090243466,False,0.047619047619047616,0.8095238095238095,0.0,626.0178491698231,626.8273729793469,192.0,2.2510187287148153
2006-12-26,2479.73,Shanghai Composite,2006,12,26,200612,20064,200652,1.0180518606102407,False,0.047619047619047616,0.8571428571428571,0.0,637.3186361225594,638.1757789797023,192.0,2.3090595947095673
2006-12-27,2486.91,Shanghai Composite,2006,12,27,200612,20064,200652,1.0028954765236537,False,0.047619047619047616,0.9047619047619047,0.0,639.1639772715392,640.0687391763012,192.0,2.3180556708719635
2006-12-28,2567.59,Shanghai Composite,2006,12,28,200612,20064,200652,1.0324418656083254,False,0.047619047619047616,0.9523809523809523,0.0,659.8996491238653,660.8520300762463,192.0,2.4249488231987093
2006-12-29,2675.47,Shanghai Composite,2006,12,29,200612,20064,200652,1.042016053965002,True,0.047619047619047616,1.0,1.0,688.6260283929396,688.6260283929396,193.0,2.5680105098079773
2007-01-04,2715.72,Shanghai Composite,2007,1,4,200701,20071,200701,1.015044085712043,False,0.05,0.05,0.0,698.9857773876267,699.0357773876267,193.0,2.621008947876854
2007-01-05,2641.33,Shanghai Composite,2007,1,5,200701,20071,200701,0.9726076325983534,False,0.05,0.1,0.0,679.8389021648992,679.9389021648992,193.0,2.521175050051265
2007-01-08,2707.2,Shanghai Composite,2007,1,8,200701,20071,200702,1.0249381940158935,False,0.05,0.15000000000000002,0.0,696.7928566066395,696.9428566066395,193.0,2.608298506894328
2007-01-09,2807.8,Shanghai Composite,2007,1,9,200701,20071,200702,1.0371601654846336,False,0.05,0.2,0.0,722.6857944666527,722.8857944666528,193.0,2.7416448988957187
2007-01-10,2825.58,Shanghai Composite,2007,1,10,200701,20071,200702,1.0063323598546905,False,0.05,0.25,0.0,727.2621009790885,727.5121009790885,193.0,2.764616305195801
2007-01-11,2770.11,Shanghai Composite,2007,1,11,200701,20071,200702,0.9803686322808062,False,0.05,0.30000000000000004,0.0,712.9849512465346,713.2849512465345,193.0,2.690041134229356
2007-01-12,2668.11,Shanghai Composite,2007,1,12,200701,20071,200702,0.9631783575381483,False,0.05,0.35000000000000003,0.0,686.7316742910539,687.0816742910539,193.0,2.5535643873341294
2007-01-15,2794.7,Shanghai Composite,2007,1,15,200701,20071,200703,1.0474455700851912,False,0.05,0.4,0.0,719.3140500733507,719.7140500733507,193.0,2.7213756467081214
2007-01-16,2821.02,Shanghai Composite,2007,1,16,200701,20071,200703,1.0094178266003506,False,0.05,0.45,0.0,726.0884250681374,726.5384250681375,193.0,2.755691005779982
2007-01-17,2778.89,Shanghai Composite,2007,1,17,200701,20071,200703,0.985065685461287,False,0.05,0.5,0.0,715.2447921452512,715.7447921452512,193.0,2.6989394942907037
2007-01-18,2756.98,Shanghai Composite,2007,1,18,200701,20071,200703,0.9921155569310048,False,0.05,0.55,0.0,709.6054853011866,710.1554853011866,193.0,2.6691060981719787
2007-01-19,2832.21,Shanghai Composite,2007,1,19,200701,20071,200703,1.027287104005107,False,0.05,0.6000000000000001,0.0,728.9685639811946,729.5685639811946,193.0,2.768432665192121
2007-01-22,2933.18,Shanghai Composite,2007,1,22,200701,20071,200704,1.0356506050045724,False,0.05,0.65,0.0,754.9567343164385,755.6067343164385,193.0,2.901919619501361
2007-01-23,2949.13,Shanghai Composite,2007,1,23,200701,20071,200704,1.005437784247813,False,0.05,0.7000000000000001,0.0,759.0620261540848,759.7620261540849,193.0,2.9223646161800976
2007-01-24,2975.12,Shanghai Composite,2007,1,24,200701,20071,200704,1.0088127685113915,False,0.05,0.75,0.0,765.7514640763685,766.5014640763685,193.0,2.956136588781257
2007-01-25,2857.37,Shanghai Composite,2007,1,25,200701,20071,200704,0.9604217645002554,False,0.05,0.8,0.0,735.4443722968798,736.2443722968798,193.0,2.7989905691273465
2007-01-26,2882.56,Shanghai Composite,2007,1,26,200701,20071,200704,1.0088157991439681,False,0.05,0.8500000000000001,0.0,741.9279021646107,742.7779021646107,193.0,2.8317147390488047
2007-01-29,2945.26,Shanghai Composite,2007,1,29,200701,20071,200705,1.0217514986678509,False,0.05,0.9,0.0,758.0659459401857,758.9659459401856,193.0,2.9142132333170996
2007-01-30,2930.56,Shanghai Composite,2007,1,30,200701,20071,200705,0.9950089296021403,False,0.05,0.9500000000000001,0.0,754.2823854377781,755.2323854377781,193.0,2.893954036802156
2007-01-31,2786.34,Shanghai Composite,2007,1,31,200701,20071,200705,0.9507875627866347,True,0.05,1.0,1.0,718.162310903274,718.162310903274,194.0,2.7018675819756393
2007-02-01,2785.42,Shanghai Composite,2007,2,1,200702,20071,200705,0.9996698177537559,False,0.06666666666666667,0.06666666666666667,0.0,717.9251864582922,717.9918531249589,194.0,2.6997175530313924
2007-02-02,2673.21,Shanghai Composite,2007,2,2,200702,20071,200705,0.9597152314552204,False,0.06666666666666667,0.13333333333333333,0.0,689.0037364893521,689.1370698226855,194.0,2.549813203070152
2007-02-05,2612.54,Shanghai Composite,2007,2,5,200702,20071,200706,0.9773044392322339,False,0.06666666666666667,0.2,0.0,673.3664103186401,673.5664103186401,194.0,2.468416119045521
2007-02-06,2675.7,Shanghai Composite,2007,2,6,200702,20071,200706,1.0241757064006676,False,0.06666666666666667,0.26666666666666666,0.0,689.645518954575,689.9121856212416,194.0,2.5513667756755742
2007-02-07,2716.17,Shanghai Composite,2007,2,7,200702,20071,200706,1.0151250140150243,False,0.06666666666666667,0.3333333333333333,0.0,700.0764170941616,700.4097504274949,194.0,2.604166811805291
