horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
10,60,5,1.0,0.00643950035198686,0.0064695290150813545,0.006646572999988942,0.006821748203353684,0.006912899310950049,0.006419481243257197,0.006973666716014293,0.8,-1.5000249754049106e-05,0.00022574144647702354,0.00030146529488206397,0.0007896690654858318,0.0010852327321268617,-0.00017549471390809757,0.001282275176554215
10,90,5,1.0,0.008096393266245627,0.008324455451176993,0.008381359796607368,0.008592122698466431,0.008627790987824246,0.007944351809624717,0.008651569847396123,1.0,0.0005258188691853683,0.0008673032419681537,0.0009170505745790258,0.001970841992291472,0.0020220144553561694,0.0002981626206635113,0.002056129430732634
10,120,5,1.0,0.00882212071502222,0.009055877500182552,0.009244415260966976,0.010330468526445591,0.010358146365321863,0.008666282858248664,0.010376598257906045,0.8,0.00037812817107254484,0.001244961709272685,0.0019337298437145378,0.002402453446614272,0.002954153874226728,-0.00019976085439421531,0.003321954159301699
12,15,5,1.0,0.0022314923749374494,0.002251562543926333,0.0023097651551575726,0.00233388646907029,0.002370473985666033,0.0022181122622781935,0.002394865663396528,0.0,-0.00019110299015290266,-0.00017433320557591614,-0.0001738751108093517,-9.162333720769134e-05,-6.311018620928087e-05,-0.00020228284653756035,-4.410141887700725e-05
12,30,5,1.0,0.0035071327598812374,0.0035362092891375596,0.003629163689066406,0.003640876792887715,0.0036916526660449645,0.0034877484070436893,0.0037255032481497974,0.0,-0.0003358105634124975,-0.00023272769846038877,-5.4949009658633585e-05,-3.457148320795689e-05,-3.0306437980831545e-05,-0.00040453247338056997,-2.746307449608132e-05
12,45,5,1.0,0.004454720345773833,0.004498682196212744,0.004714106350743652,0.004785580630478181,0.00480945015442451,0.004425412445481225,0.00482536317038873,0.6,-0.00038988649397171394,-0.0002971143183050362,0.00026901947889412803,0.0003701546667251865,0.0004898374510523773,-0.0004517346110828324,0.0005696259739371712
12,60,5,1.0,0.005138355882429479,0.005254891647949789,0.005388245526347424,0.005499495669869736,0.005672486120881004,0.005060665372082607,0.005787813088221849,0.6,-0.0008621623726166927,-0.0001591634672482023,0.00017158311241116664,0.0006818266577437448,0.00082090684638918,-0.0013308283095290196,0.0009136269721528034
12,90,5,1.0,0.00647685307208099,0.006980994092219861,0.007030781683045939,0.0070586482888737034,0.007183798645038176,0.006140759058655076,0.00726723221581449,0.8,-0.00011150438778759761,0.00018939043015731016,0.0009560683550986493,0.0015402350509972074,0.001541308641596162,-0.00031210093308420284,0.0015420243686621316
12,120,5,1.0,0.007225903573638615,0.0073276948568423705,0.007595415223861313,0.008401307238006472,0.008675416600286168,0.007158042718169444,0.008858156175139298,0.6,-0.0015927381662794726,-4.923702733528046e-06,0.0006300404124917058,0.0006360542158538873,0.0019315087352254515,-0.002651281141976769,0.0027951450814731604
15,15,5,1.0,0.0018159518738773083,0.0018819488315060529,0.0018862265491097485,0.0019285790547922677,0.001975615267094266,0.001771953902124812,0.002006972741962265,0.0,-0.00011756007756242859,-8.819976002816254e-05,-5.911658465262981e-05,-4.252433225615526e-05,-2.4938989276090948e-05,-0.00013713362258527262,-1.321542728938141e-05
