date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag,segment_reference_high,drawdown_from_reference_high,threshold_hit
2018-01-01,395.4599914550781,STOXX Europe 600,2018,1,1,201801,20181,201801,1.016136489278699,False,1.0,29.0,0.0,151.42961507163156,180.42961507163156,136.0,0.09351281861594885,399.8699951171875,False,399.8699951171875,-0.011028593582814272,False
2018-02-01,379.6300048828125,STOXX Europe 600,2018,2,1,201802,20181,201805,0.9599707001610457,False,1.0,30.0,0.0,145.3679936054318,175.3679936054318,136.0,0.0564336964182639,399.8699951171875,False,399.8699951171875,-0.05061642654244014,False
2018-03-01,370.8699951171875,STOXX Europe 600,2018,3,1,201803,20181,201809,0.9769248751338053,False,1.0,31.0,0.0,142.01360900143825,173.01360900143825,136.0,0.0360096347391512,399.8699951171875,False,399.8699951171875,-0.07252357104588736,False
2018-04-01,385.32000732421875,STOXX Europe 600,2018,4,1,201804,20182,201813,1.0389624730964426,False,1.0,32.0,0.0,147.54681042148553,179.54681042148553,136.0,0.06873101441360441,399.8699951171875,False,399.8699951171875,-0.036386795635178104,False
2018-05-01,383.05999755859375,STOXX Europe 600,2018,5,1,201805,20182,201818,0.9941347199141846,False,1.0,33.0,0.0,146.6814070525948,179.6814070525948,136.0,0.06320359202718828,399.8699951171875,False,399.8699951171875,-0.04203865697316789,False
2018-06-01,379.92999267578125,STOXX Europe 600,2018,6,1,201806,20182,201822,0.9918289435003358,False,1.0,34.0,0.0,145.4828649881178,179.4828649881178,136.0,0.05578155875363411,399.8699951171875,False,399.8699951171875,-0.049866213231534284,False
2018-07-01,391.6099853515625,STOXX Europe 600,2018,7,1,201807,20183,201826,1.030742486513163,False,1.0,35.0,0.0,149.9553700029113,184.9553700029113,136.0,0.08161035089421809,399.8699951171875,False,399.8699951171875,-0.020656738106104466,False
2018-08-01,382.260009765625,STOXX Europe 600,2018,8,1,201808,20183,201831,0.9761242666538656,False,1.0,36.0,0.0,146.37507557490088,182.37507557490088,136.0,0.06032020683081907,399.8699951171875,False,399.8699951171875,-0.044039276681416495,False
2018-09-01,383.17999267578125,STOXX Europe 600,2018,9,1,201809,20183,201835,1.002406694099967,False,1.0,37.0,0.0,146.7273556056692,183.7273556056692,136.0,0.06200783587092018,399.8699951171875,False,399.8699951171875,-0.04173857164880557,False
2018-10-01,361.6099853515625,STOXX Europe 600,2018,10,1,201810,20184,201840,0.9437078977595009,False,1.0,38.0,0.0,138.4677643024368,176.4677643024368,136.0,0.014182553462280367,399.8699951171875,False,399.8699951171875,-0.09568112194667766,False
2018-11-01,357.489990234375,STOXX Europe 600,2018,11,1,201811,20184,201844,0.9886065228171673,False,1.0,39.0,0.0,136.89013498929913,175.89013498929913,136.0,0.005086485653137851,399.8699951171875,False,399.8699951171875,-0.10598445844978299,False
2018-12-01,337.6499938964844,STOXX Europe 600,2018,12,1,201812,20184,201848,0.9445019528382228,False,1.0,40.0,0.0,129.29299982168095,169.29299982168095,136.0,-0.038107955558631,399.8699951171875,False,399.8699951171875,-0.15560057513809877,False
2019-01-01,358.6700134277344,STOXX Europe 600,2019,1,1,201901,20191,201901,1.0622538720900858,False,1.0,41.0,0.0,137.34198969472337,178.34198969472337,136.0,0.007581862682052964,399.8699951171875,False,399.8699951171875,-0.10303344134980397,False
2019-02-01,372.79998779296875,STOXX Europe 600,2019,2,1,201902,20191,201905,1.0393954717044704,False,1.0,42.0,0.0,142.75264216357752,184.75264216357752,136.0,0.037936191930210805,399.8699951171875,False,399.8699951171875,-0.0676970206686438,False
2019-03-01,379.0899963378906,STOXX Europe 600,2019,3,1,201903,20191,201909,1.0168723410699654,False,1.0,43.0,0.0,145.16121343080013,188.16121343080013,136.0,0.051179963300559406,399.8699951171875,False,399.8699951171875,-0.0519668868208204,False
2019-04-01,391.3500061035156,STOXX Europe 600,2019,4,1,201904,20192,201914,1.032340631206468,False,1.0,44.0,0.0,149.855818699849,193.855818699849,136.0,0.07697677055471663,399.8699951171875,False,399.8699951171875,-0.021306897535972813,False
2019-05-01,369.05999755859375,STOXX Europe 600,2019,5,1,201905,20192,201918,0.9430432906674697,False,1.0,45.0,0.0,141.32052439237336,186.32052439237336,136.0,0.02939516238880313,399.8699951171875,False,399.8699951171875,-0.0770500360987687,False
2019-06-01,384.8699951171875,STOXX Europe 600,2019,6,1,201906,20192,201922,1.0428385565034957,False,1.0,46.0,0.0,147.37449166165968,193.37449166165968,136.0,0.06249720693219607,399.8699951171875,False,399.8699951171875,-0.03751219192028654,False
2019-07-01,385.7699890136719,STOXX Europe 600,2019,7,1,201907,20193,201927,1.0023384361158378,False,1.0,47.0,0.0,147.71911749551455,194.71911749551455,136.0,0.06403889341811242,399.8699951171875,False,399.8699951171875,-0.03526147566881932,False
2019-08-01,379.4800109863281,STOXX Europe 600,2019,8,1,201908,20193,201931,0.9836950042603734,False,1.0,48.0,0.0,145.3105579140888,193.3105579140888,136.0,0.050600858228743606,399.8699951171875,False,399.8699951171875,-0.05099153319789296,False
2019-09-01,393.1499938964844,STOXX Europe 600,2019,9,1,201909,20193,201935,1.0360229327353128,False,1.0,49.0,0.0,150.54507036755876,199.54507036755876,136.0,0.07862200198680402,399.8699951171875,False,399.8699951171875,-0.01680546503303837,False
2019-10-01,396.75,STOXX Europe 600,2019,10,1,201910,20194,201940,1.0091568260445236,False,1.0,50.0,0.0,151.92358538877508,201.92358538877508,136.0,0.08561067413319945,399.8699951171875,False,399.8699951171875,-0.007802523708419606,False
2019-11-01,407.42999267578125,STOXX Europe 600,2019,11,1,201911,20194,201944,1.0269186960952268,False,1.0,51.0,0.0,156.01317021355274,207.01317021355274,136.0,0.10702230060723394,407.42999267578125,True,407.42999267578125,0.0,False
2019-12-01,415.8399963378906,STOXX Europe 600,2019,12,1,201912,20194,201948,1.0206415919625282,False,1.0,52.0,0.0,159.23353041388137,211.23353041388137,136.0,0.12358260858447534,415.8399963378906,True,415.8399963378906,0.0,False
2020-01-01,410.7099914550781,STOXX Europe 600,2020,1,1,202001,20201,202001,0.9876635125817861,False,1.0,53.0,0.0,157.26914796937274,210.26914796937274,136.0,0.1125351744411256,415.8399963378906,False,415.8399963378906,-0.012336487418213915,False
2020-02-01,375.6499938964844,STOXX Europe 600,2020,2,1,202002,20201,202005,0.9146356351488262,True,1.0,54.0,54.0,197.84396704228197,197.84396704228197,190.0,0.0412840370646419,415.8399963378906,False,415.8399963378906,-0.09664775585643737,True
2020-03-01,320.05999755859375,STOXX Europe 600,2020,3,1,202003,20201,202009,0.8520165120694525,False,1.0,1.0,0.0,168.5663267333488,169.5663267333488,190.0,-0.11221818464215283,415.8399963378906,False,415.8399963378906,-0.23032897177468925,False
2020-04-01,340.0299987792969,STOXX Europe 600,2020,4,1,202004,20202,202014,1.062394555311609,False,1.0,2.0,0.0,179.08394773038748,181.08394773038748,190.0,-0.05685443890423192,415.8399963378906,False,415.8399963378906,-0.1823056902323421,False
2020-05-01,350.3599853515625,STOXX Europe 600,2020,5,1,202005,20202,202018,1.030379633001059,False,1.0,3.0,0.0,184.52445233881747,187.52445233881747,190.0,-0.02837071327037577,415.8399963378906,False,415.8399963378906,-0.15746443719454628,False
2020-06-01,360.3399963378906,STOXX Europe 600,2020,6,1,202006,20202,202023,1.0284850194188524,False,1.0,4.0,0.0,189.7806349469418,193.7806349469418,190.0,-0.0011307476961762708,415.8399963378906,False,415.8399963378906,-0.1334647953269591,False
2020-07-01,356.3299865722656,STOXX Europe 600,2020,7,1,202007,20203,202027,0.9888715940323627,False,1.0,5.0,0.0,187.66867899645624,192.66867899645624,190.0,-0.011955492325865458,415.8399963378906,False,415.8399963378906,-0.14310795086981043,False
2020-08-01,366.510009765625,STOXX Europe 600,2020,8,1,202008,20203,202031,1.0285690892626989,False,1.0,6.0,0.0,193.0302022385188,199.0302022385188,190.0,0.015460215502646868,415.8399963378906,False,415.8399963378906,-0.118627325429713,False
2020-09-01,361.0899963378906,STOXX Europe 600,2020,9,1,202009,20203,202036,0.9852118270079435,False,1.0,7.0,0.0,190.1756382151239,197.1756382151239,190.0,0.0008915645437761466,415.8399963378906,False,415.8399963378906,-0.13166121701172995,False
2020-10-01,342.3599853515625,STOXX Europe 600,2020,10,1,202010,20204,202040,0.9481292442984173,False,1.0,8.0,0.0,180.31108414487466,188.31108414487466,190.0,-0.04893391846022899,415.8399963378906,False,415.8399963378906,-0.17670260589032416,False
2020-11-01,389.3599853515625,STOXX Europe 600,2020,11,1,202011,20204,202044,1.1372823986767515,False,1.0,9.0,0.0,205.06462228428862,214.06462228428862,190.0,0.07570161951903831,415.8399963378906,False,415.8399963378906,-0.063678364802629,False
2020-12-01,399.0299987792969,STOXX Europe 600,2020,12,1,202012,20204,202049,1.024835663117778,False,1.0,10.0,0.0,210.15753816071557,220.15753816071557,190.0,0.10078769080357786,415.8399963378906,False,415.8399963378906,-0.040424196100980136,False
2021-01-01,395.8500061035156,STOXX Europe 600,2021,1,1,202101,20211,202053,0.9920306927160629,False,1.0,11.0,0.0,208.48272816107712,219.48272816107712,190.0,0.09195387144814493,415.8399963378906,False,415.8399963378906,-0.048071350544482305,False
2021-02-01,404.989990234375,STOXX Europe 600,2021,2,1,202102,20211,202105,1.0230895136792526,False,1.0,12.0,0.0,213.2964929648402,225.2964929648402,190.0,0.1153291730932684,415.8399963378906,False,415.8399963378906,-0.02609178097120668,False
2021-03-01,429.6000061035156,STOXX Europe 600,2021,3,1,202103,20211,202109,1.0607669731661722,False,1.0,13.0,0.0,226.2578752292733,239.2578752292733,190.0,0.17861022280430205,429.6000061035156,True,429.6000061035156,0.0,False
2021-04-01,437.3900146484375,STOXX Europe 600,2021,4,1,202104,20212,202113,1.0181331667463822,False,1.0,14.0,0.0,230.36064700848786,244.36064700848786,190.0,0.19784630886513654,437.3900146484375,True,437.3900146484375,0.0,False
2021-05-01,446.760009765625,STOXX Europe 600,2021,5,1,202105,20212,202117,1.021422517212056,False,1.0,15.0,0.0,235.29555193400753,250.29555193400753,190.0,0.22095391187320756,446.760009765625,True,446.760009765625,0.0,False
2021-06-01,452.8399963378906,STOXX Europe 600,2021,6,1,202106,20212,202122,1.01360906625339,False,1.0,16.0,0.0,238.49770468940542,254.49770468940542,190.0,0.23542575091944373,452.8399963378906,True,452.8399963378906,0.0,False
2021-07-01,461.739990234375,STOXX Europe 600,2021,7,1,202107,20213,202126,1.0196537275162496,False,1.0,17.0,0.0,243.18507359062195,260.185073590622,190.0,0.25693272266000955,461.739990234375,True,461.739990234375,0.0,False
2021-08-01,470.8800048828125,STOXX Europe 600,2021,8,1,202108,20213,202130,1.0197947217952643,False,1.0,18.0,0.0,247.9988544671092,265.9988544671092,190.0,0.27884064647648654,470.8800048828125,True,470.8800048828125,0.0,False
2021-09-01,454.80999755859375,STOXX Europe 600,2021,9,1,202109,20213,202135,0.9658723939059207,False,1.0,19.0,0.0,239.53524725007279,258.53524725007276,190.0,0.23701075239269254,470.8800048828125,False,470.8800048828125,-0.03412760609407928,False
2021-10-01,475.510009765625,STOXX Europe 600,2021,10,1,202110,20214,202139,1.0455135382206817,False,1.0,20.0,0.0,250.4373438809894,270.4373438809894,190.0,0.287796875623759,475.510009765625,True,475.510009765625,0.0,False
2021-11-01,462.9599914550781,STOXX Europe 600,2021,11,1,202111,20214,202144,0.9736072468448504,False,1.0,21.0,0.0,243.82761288310715,264.8276128831071,190.0,0.255107170062119,475.510009765625,False,475.510009765625,-0.02639275315514955,False
2021-12-01,487.79998779296875,STOXX Europe 600,2021,12,1,202112,20214,202148,1.0536547364704643,False,1.0,22.0,0.0,256.9101191965726,278.9101191965726,190.0,0.315613769795154,487.79998779296875,True,487.79998779296875,0.0,False
2022-01-01,468.8800048828125,STOXX Europe 600,2022,1,1,202201,20221,202152,0.9612136462000359,False,1.0,23.0,0.0,246.94551241862342,269.9455124186234,190.0,0.2673498235616123,487.79998779296875,False,487.79998779296875,-0.03878635379996409,False
2022-02-01,453.1099853515625,STOXX Europe 600,2022,2,1,202202,20221,202205,0.9663666196744913,True,1.0,24.0,24.0,262.63990007977026,262.63990007977026,214.0,0.22728925270920675,487.79998779296875,False,487.79998779296875,-0.07111521793667885,True
2022-03-01,455.8599853515625,STOXX Europe 600,2022,3,1,202203,20221,202209,1.0060691666237862,False,1.0,1.0,0.0,264.2339053954089,265.2339053954089,214.0,0.23364607160655293,487.79998779296875,False,487.79998779296875,-0.06547766142003708,False
2022-04-01,450.3900146484375,STOXX Europe 600,2022,4,1,202204,20222,202213,0.9880007658515881,False,1.0,2.0,0.0,261.0633008946201,263.0633008946201,214.0,0.21788565228990797,487.79998779296875,False,487.79998779296875,-0.07669121377757948,False
2022-05-01,443.3500061035156,STOXX Europe 600,2022,5,1,202205,20222,202217,0.9843690838696388,False,1.0,3.0,0.0,256.9826423336211,259.9826423336211,214.0,0.19807669278166395,487.79998779296875,False,487.79998779296875,-0.0911233759774478,False
2022-06-01,407.20001220703125,STOXX Europe 600,2022,6,1,202206,20222,202222,0.9184617268550485,False,1.0,4.0,0.0,236.02872144951084,240.02872144951084,214.0,0.10104918096105897,487.79998779296875,False,487.79998779296875,-0.16523160640206003,False
2022-07-01,438.2900085449219,STOXX Europe 600,2022,7,1,202207,20223,202226,1.0763506763405588,False,1.0,5.0,0.0,254.04967396797838,259.0496739679784,214.0,0.18287522359807484,487.79998779296875,False,487.79998779296875,-0.10149647496313552,False
2022-08-01,415.1199951171875,STOXX Europe 600,2022,8,1,202208,20223,202231,0.9471354286522377,False,1.0,6.0,0.0,240.61944685262242,246.61944685262242,214.0,0.12099748569373836,487.79998779296875,False,487.79998779296875,-0.1489954786686628,False
2022-09-01,387.8500061035156,STOXX Europe 600,2022,9,1,202209,20223,202235,0.9343081775524361,False,1.0,7.0,0.0,224.8127168725489,231.8127168725489,214.0,0.04892632069026637,487.79998779296875,False,487.79998779296875,-0.2048995165860351,False
2022-10-01,412.20001220703125,STOXX Europe 600,2022,10,1,202210,20224,202239,1.0627820181006178,False,1.0,8.0,0.0,238.92691293249032,246.92691293249032,214.0,0.11228339158779432,487.79998779296875,False,487.79998779296875,-0.15498150364452967,False
2022-11-01,440.0400085449219,STOXX Europe 600,2022,11,1,202211,20224,202244,1.0675400182276262,False,1.0,9.0,0.0,255.0640409870212,264.0640409870212,214.0,0.1841436815561488,487.79998779296875,False,487.79998779296875,-0.0979089389979999,False
2022-12-01,424.8900146484375,STOXX Europe 600,2022,12,1,202212,20224,202248,0.9655713262378556,False,1.0,10.0,0.0,246.2825243314248,256.28252433142484,214.0,0.1441184121938608,487.79998779296875,False,487.79998779296875,-0.12896673784098456,False
2023-01-01,453.2099914550781,STOXX Europe 600,2023,1,1,202301,20231,202252,1.066652488480044,False,1.0,11.0,0.0,262.6978674472612,273.6978674472612,214.0,0.216434966432272,487.79998779296875,False,487.79998779296875,-0.07091020336919573,False
2023-02-01,461.1099853515625,STOXX Europe 600,2023,2,1,202302,20231,202305,1.0174311997648608,False,1.0,12.0,0.0,267.27700645253736,279.27700645253736,214.0,0.23573896660414762,487.79998779296875,False,487.79998779296875,-0.05471505352463024,False
2023-03-01,457.8399963378906,STOXX Europe 600,2023,3,1,202303,20231,202309,0.9929084402473333,False,1.0,13.0,0.0,265.38159559076536,278.38159559076536,214.0,0.2263506413690104,487.79998779296875,False,487.79998779296875,-0.0614185982058566,False
2023-04-01,466.6400146484375,STOXX Europe 600,2023,4,1,202304,20232,202313,1.0192207285971853,False,1.0,14.0,0.0,270.4824232143034,284.4824232143034,214.0,0.24772992637852376,487.79998779296875,False,487.79998779296875,-0.04337837981560577,False
2023-05-01,451.760009765625,STOXX Europe 600,2023,5,1,202305,20232,202318,0.9681124541065709,False,1.0,15.0,0.0,261.8574025306914,276.8574025306914,214.0,0.2089842905270367,487.79998779296875,False,487.79998779296875,-0.07388269563188221,False
2023-06-01,461.92999267578125,STOXX Europe 600,2023,6,1,202306,20232,202322,1.0225119149334012,False,1.0,16.0,0.0,267.7523141011437,283.7523141011437,214.0,0.23370571348323366,487.79998779296875,False,487.79998779296875,-0.0530340216575963,False
2023-07-01,471.3500061035156,STOXX Europe 600,2023,7,1,202307,20233,202326,1.0203927295847752,False,1.0,17.0,0.0,273.2125146383062,290.2125146383062,214.0,0.2563312322004596,487.79998779296875,False,487.79998779296875,-0.03372280053527754,False
2023-08-01,458.19000244140625,STOXX Europe 600,2023,8,1,202308,20233,202331,0.972080187776174,False,1.0,18.0,0.0,265.58447253240536,283.58447253240536,214.0,0.22234686436381623,487.79998779296875,False,487.79998779296875,-0.06070107850049711,False
2023-09-01,450.2200012207031,STOXX Europe 600,2023,9,1,202309,20233,202335,0.9826054667752766,False,1.0,19.0,0.0,260.9647546009698,279.9647546009698,214.0,0.20156547039042838,487.79998779296875,False,487.79998779296875,-0.07703974479846698,False
2023-10-01,433.6600036621094,STOXX Europe 600,2023,10,1,202310,20234,202339,0.9632179878421797,False,1.0,20.0,0.0,251.36594582447432,271.36594582447435,214.0,0.1596835291644203,487.79998779296875,False,487.79998779296875,-0.11098808012647465,False
2023-11-01,461.6099853515625,STOXX Europe 600,2023,11,1,202311,20234,202344,1.0644513707822376,False,1.0,21.0,0.0,267.56682560083533,288.56682560083533,214.0,0.22794393872695884,487.79998779296875,False,487.79998779296875,-0.05369004324887716,False
2023-12-01,479.0199890136719,STOXX Europe 600,2023,12,1,202312,20234,202348,1.0377158298446467,False,1.0,22.0,0.0,277.6583304672687,299.6583304672687,214.0,0.2697386884206301,487.79998779296875,False,487.79998779296875,-0.017999177939756916,False
2024-01-01,485.6700134277344,STOXX Europe 600,2024,1,1,202401,20241,202401,1.013882561409922,False,1.0,23.0,0.0,281.512939290957,304.512939290957,214.0,0.28486472274665386,487.79998779296875,False,487.79998779296875,-0.0043664912229115505,False
2024-02-01,494.6099853515625,STOXX Europe 600,2024,2,1,202402,20241,202405,1.0184075023712749,False,1.0,24.0,0.0,286.69488938849986,310.69488938849986,214.0,0.305440711716386,494.6099853515625,True,494.6099853515625,0.0,False
2024-03-01,512.6699829101562,STOXX Europe 600,2024,3,1,202403,20241,202409,1.0365136129343546,False,1.0,25.0,0.0,297.16315560988915,322.16315560988915,214.0,0.34796299418363663,512.6699829101562,True,512.6699829101562,0.0,False
2024-04-01,504.8900146484375,STOXX Europe 600,2024,4,1,202404,20242,202414,0.9848246074061993,False,1.0,26.0,0.0,292.65358805909636,318.65358805909636,214.0,0.32772328357956826,512.6699829101562,False,512.6699829101562,-0.01517539259380074,False
2024-05-01,518.1699829101562,STOXX Europe 600,2024,5,1,202405,20242,202418,1.0263026953919179,False,1.0,27.0,0.0,300.3511662411666,327.3511662411666,214.0,0.358303594361687,518.1699829101562,True,518.1699829101562,0.0,False
2024-06-01,511.4200134277344,STOXX Europe 600,2024,6,1,202406,20242,202422,0.9869734455776219,False,1.0,28.0,0.0,296.4386254283013,324.4386254283013,214.0,0.3406554769764516,518.1699829101562,False,518.1699829101562,-0.0130265544223781,False
2024-07-01,518.1799926757812,STOXX Europe 600,2024,7,1,202407,20243,202427,1.013218057703176,False,1.0,29.0,0.0,300.35696828466274,329.35696828466274,214.0,0.355378470307254,518.1799926757812,True,518.1799926757812,0.0,False
2024-08-01,525.0499877929688,STOXX Europe 600,2024,8,1,202408,20243,202431,1.013257932020324,False,1.0,30.0,0.0,304.33908055201147,334.33908055201147,214.0,0.3702421334098831,525.0499877929688,True,525.0499877929688,0.0,False
2024-09-01,522.8900146484375,STOXX Europe 600,2024,9,1,202409,20243,202435,0.9958861571378934,False,1.0,31.0,0.0,303.0870773978225,334.0870773978225,214.0,0.3636207240727449,525.0499877929688,False,525.0499877929688,-0.004113842862106587,False
2024-10-01,505.3900146484375,STOXX Europe 600,2024,10,1,202410,20244,202440,0.9665321587528,False,1.0,32.0,0.0,292.94340720739433,324.94340720739433,214.0,0.32090815937965167,525.0499877929688,False,525.0499877929688,-0.03744400266948167,False
2024-11-01,510.25,STOXX Europe 600,2024,11,1,202411,20244,202444,1.0096163066358628,False,1.0,33.0,0.0,295.760440838055,328.760440838055,214.0,0.3310139305184412,525.0499877929688,False,525.0499877929688,-0.028187769044962785,False
2024-12-01,507.6199951171875,STOXX Europe 600,2024,12,1,202412,20244,202448,0.9948456543207986,False,1.0,34.0,0.0,294.23598928774265,328.23598928774265,214.0,0.32353221486993,525.0499877929688,False,525.0499877929688,-0.033196825218580917,False
2025-01-01,539.530029296875,STOXX Europe 600,2025,1,1,202501,20251,202501,1.0628620513112783,False,1.0,35.0,0.0,312.7322671439735,347.7322671439735,214.0,0.39651512909226305,539.530029296875,True,539.530029296875,0.0,False
2025-02-01,557.1900024414062,STOXX Europe 600,2025,2,1,202502,20251,202505,1.032732141281452,False,1.0,36.0,0.0,322.96866389539883,358.96866389539883,214.0,0.4358746555815953,557.1900024414062,True,557.1900024414062,0.0,False
