horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
1,15,5,0.6,0.0,0.0,0.0015350726451404118,0.0030523819207513014,0.0033928064246636857,0.0,0.0036197560939386086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,30,5,0.6,0.0,0.0,0.0015350726451404118,0.0030523819207513014,0.003249799916750273,0.0,0.0033814119140829213,0.0,-0.00014300650791341238,0.0,0.0,0.0,0.0,-0.00023834417985568734,0.0
1,45,5,1.0,0.0059736572454898605,0.008151653649046464,0.008690741678885283,0.008882555639701417,0.021373542702084004,0.004521659643118792,0.02970086741033906,0.0,-0.01774543766889356,-0.0008225886783552738,0.0,0.0,0.0,-0.029027336995919084,0.0
1,60,5,1.0,0.0072256234810924806,0.008859273816307134,0.01931850253865508,0.021612110319012,0.02458438690694025,0.0061365232576160444,0.026565904632225745,0.4,-0.03656474638728269,-0.005743487675716974,0.0,0.0008295439605540134,0.0017759487689728683,-0.05711225219499316,0.0024068853079187713
1,90,5,0.8,-0.004184722828678922,0.004367883095824254,0.034355252822179994,0.03523849864028672,0.05531019594308748,-0.009886460111681039,0.06869132747828799,0.4,-0.049106190466398345,-0.013621157697122799,0.0,0.0008235682126540578,0.004081414330826606,-0.07276287897924871,0.006253311742941636
1,120,5,1.0,0.03849134727500871,0.04513557357400089,0.06113735793742903,0.06773604493610008,0.09751170314121425,0.0340618630756806,0.11736214194462369,0.4,-0.04435417810462616,-0.0017471389198784326,0.0,0.0016204361467890838,0.01237256569075127,-0.07275887089445798,0.019540652053392726
2,15,5,0.4,0.0,0.0,0.0,0.000424557691089511,0.0005310994118874924,0.0,0.0006021272257528132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,30,5,0.2,-0.00028170951949713086,0.0,0.0,0.0,0.0002547346146537067,-0.0004695158658285514,0.000424557691089511,0.0,-0.0006429858549488188,0.0,0.0,0.0,0.0,-0.0010716430915813646,0.0
2,45,5,0.8,0.0013863117297380435,0.0035131866335120776,0.006577672230297149,0.007490968806744158,0.007758262480713185,-3.160487277797941e-05,0.007936458263359203,0.2,-0.0010589622090793503,0.0,0.0,0.0,0.0009369209903874244,-0.0017649370151322508,0.0015615349839790404
2,60,5,1.0,0.004810472904905927,0.005612064293333274,0.009266633275963887,0.010894014091468507,0.011551456268358917,0.004276078645954362,0.011989751052952524,0.2,-0.004489560176571761,-0.003727096252653883,-0.0021381778949909336,0.0,0.0015138558675270367,-0.004997869459183679,0.0025230931125450606
