horizon_years,contribution_interval_days,window_count,annual_alpha_theoretical_mean,annual_alpha_theoretical_median,final_relative_advantage_theoretical_mean,final_relative_advantage_theoretical_median,theoretical_win_rate,annual_alpha_implementable_mean,annual_alpha_implementable_median,final_relative_advantage_implementable_mean,final_relative_advantage_implementable_median,implementable_win_rate,implementable_minus_theoretical_annual_alpha_mean,implementable_minus_theoretical_annual_alpha_median
1,15,5,0.0016414421319660643,0.0015350726451404118,0.0015242876783300384,0.0014285319206672753,0.6,0.0,0.0,0.0,0.0,0.0,-0.0016414421319660643,-0.0015350726451404118
1,30,5,0.0015937732959949269,0.0015350726451404118,0.019719252148628776,0.0014285319206672753,0.6,-4.7668835971137466e-05,0.0,0.018131703034859024,0.0,0.0,-0.0016414421319660643,-0.0015350726451404118
1,45,5,0.011989495604218203,0.008690741678885283,0.03971361043353747,0.007653281218527708,1.0,-0.005969985134854872,0.0,0.02373075810801435,0.0,0.0,-0.017959480739073073,-0.008974242327401738
1,60,5,0.0164984629127632,0.01931850253865508,0.17757788936388746,0.20855557622832288,1.0,-0.01192386212044747,0.0,0.14845268153062147,0.19390575625827444,0.4,-0.028422325033210672,-0.020782566358457988
1,90,5,0.026553300384979585,0.034355252822179994,0.29831974187267973,0.3383832801385416,0.8,-0.015861431344155165,0.0,0.25001270232916434,0.3175736406769951,0.4,-0.04241473172913475,-0.03441493042763266
1,120,5,0.06508659629356686,0.06113735793742903,0.48582491340375966,0.5740280004910499,1.0,-0.010668984322830921,0.0,0.3879260803709465,0.49748031876261667,0.4,-0.07575558061639778,-0.066115608789311
2,15,5,0.00020533698336846484,0.0,0.00038846514654733433,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-0.00020533698336846484,0.0
2,30,5,-8.99163494780808e-06,0.0,0.008665394534783655,0.0,0.2,-0.00021432861831627292,0.0,0.008267379258154151,0.0,0.0,-0.00020533698336846484,0.0
2,45,5,0.005097336212226922,0.006577672230297149,0.02280609517529557,0.013452982547289771,0.8,-4.0680406230642065e-05,0.0,0.013173806581660586,0.0,0.2,-0.005138016618457563,-0.005929433822765118
2,60,5,0.008407708271934511,0.009266633275963887,0.08959595300797756,0.10189890496788823,1.0,-0.001668010098856687,-0.0021381778949909336,0.06950625339114169,0.08363962656756163,0.2,-0.010075718370791197,-0.009339160545987157
2,90,5,0.013590553649507875,0.010329318554129996,0.14300290051947756,0.16272737018055028,1.0,-0.0020155749693300472,-0.0012796828065191335,0.11018514073510106,0.13549225071320903,0.2,-0.015606128618837922,-0.016746222916664832
2,120,5,0.020591810985637116,0.02553225945915627,0.20421636006241406,0.24034872109029481,1.0,-0.004734050784993937,-0.005054150293026249,0.14945299438848578,0.18803479687308888,0.0,-0.025325861770631054,-0.027001115868040104
3,15,5,0.00011805905776220981,9.884994718301066e-05,0.00033481204777747743,0.00029196419260268947,0.6,0.0,0.0,0.0,0.0,0.0,-0.00011805905776220981,-9.884994718301066e-05
3,30,5,0.00045965485590846453,9.884994718301066e-05,0.0013245478567517122,0.00029196419260268947,0.6,0.0,0.0,0.0,0.0,0.0,-0.00045965485590846453,-9.884994718301066e-05
3,45,5,0.003306038048476112,0.0026997916900546315,0.027052547888153457,0.022780250576991845,0.8,-0.00037863090320462424,0.0,0.0163388001007184,0.0,0.2,-0.0036846689516807363,-0.0026997916900546315
3,60,5,0.006282828144966168,0.005836282306138529,0.05391292128058485,0.07201673116031682,1.0,-0.0006041687280873731,0.0,0.033562656608825535,0.04931125170757067,0.2,-0.006886996873053541,-0.007685904342973782
3,90,5,0.011305943804788287,0.011570731526234113,0.08912318828357262,0.11144133760542174,1.0,-0.0002274028245681903,0.0,0.053874507908335326,0.08804459083730043,0.2,-0.011533346629356478,-0.011570731526234113
3,120,5,0.016475410861944574,0.01677340503710445,0.12637612915315852,0.16865249998008114,1.0,-0.000938052763941033,0.0,0.07229187475318036,0.10249377612466826,0.2,-0.017413463625885604,-0.020152899869871232
4,15,5,2.2387778502164224e-05,0.0,8.863103517557925e-05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-2.2387778502164224e-05,0.0
4,30,5,2.2387778502164224e-05,0.0,8.863103517557925e-05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-2.2387778502164224e-05,0.0
4,45,5,0.0016184037430385877,0.0017188174587963179,0.025707857004767697,0.033246300093220826,1.0,-0.00048702760581975646,-0.0003193715451115242,0.017456768569344572,0.027258591916216934,0.0,-0.002105431348858344,-0.0017188174587963179
4,60,5,0.003551067894670279,0.0034737853313426825,0.04012789465125399,0.05455663551546919,1.0,-0.0006524331581424736,-0.000451079534723009,0.023517434087555866,0.03677318106010574,0.0,-0.0042035010528127525,-0.004152475265726929
4,90,5,0.007633844930757539,0.00796091910198582,0.07074506796760271,0.0902261179170114,1.0,-0.0005870408411301931,-0.00027488730232727576,0.0375269582478023,0.05064013071194795,0.2,-0.008220885771887732,-0.007130318076602471
4,120,5,0.008838390008710428,0.009121172484658713,0.09063936717895124,0.11556293443196997,1.0,-0.0012634212433343616,-0.0017026787670779697,0.049370168585047745,0.08078887185906769,0.2,-0.01010181125204479,-0.009586145328063234
5,15,5,6.212202387227972e-05,6.164870446645487e-05,0.000302179360119359,0.0003269048073963887,0.8,0.0,0.0,0.0,0.0,0.0,-6.212202387227972e-05,-6.164870446645487e-05
5,30,5,6.212202387227972e-05,6.164870446645487e-05,0.000302179360119359,0.0003269048073963887,0.8,0.0,0.0,0.0,0.0,0.0,-6.212202387227972e-05,-6.164870446645487e-05
5,45,5,0.0011993783600523279,0.001219632891019229,0.02131721798248414,0.029295865634492158,1.0,-0.00069083354281676,-0.0006685928435730126,0.012043631918709963,0.017388660722509774,0.0,-0.0018902119028690878,-0.001836038537456064
5,60,5,0.0029187396278761877,0.0028519013419336936,0.0352468517590637,0.04685119793973236,1.0,-0.0009235849565942366,-0.0008877850833082235,0.016188797484507456,0.023398129417195213,0.0,-0.0038423245844704246,-0.003739686425241917
5,90,5,0.0060789937587823585,0.00613272338953208,0.06242071554675581,0.08009137567748414,1.0,-0.001199868980925789,-0.0010067514487477336,0.025527785643146082,0.030955527976422426,0.2,-0.007278862739708148,-0.007217074129176382
5,120,5,0.00871065162611664,0.008415521808130544,0.0879484208148182,0.10930474378063337,1.0,-0.0012933405370334273,-0.0005707955671272469,0.036176423051850023,0.0556544727602708,0.2,-0.010003992163150066,-0.00898631737525779
6,15,5,6.88526155127045e-05,4.747794925763493e-05,0.0004005720015609615,0.0002729065436137823,0.8,0.0,0.0,0.0,0.0,0.0,-6.88526155127045e-05,-4.747794925763493e-05
6,30,5,-2.302556260811439e-05,4.3184103412419184e-05,0.0026828167333566634,0.0002729065436137823,0.6,-9.187817812081889e-05,0.0,0.0022809661824031656,0.0,0.0,-6.88526155127045e-05,-4.747794925763493e-05
6,45,5,0.0014888644107269977,0.0015718591949385186,0.017117827951410147,0.009905947685086014,1.0,-5.9444900405947185e-05,0.0,0.008020336167642039,0.0,0.2,-0.0015483093111329448,-0.0015718591949385186
6,60,5,0.002910547077388603,0.003339829669606331,0.028372208136918476,0.019684411780472644,1.0,-8.100129955168622e-05,0.0,0.010681472610082144,0.0,0.2,-0.0029915483769402894,-0.0028448135419164577
6,90,5,0.005682849018268432,0.006162977633932032,0.050806674863008584,0.037575323534948524,1.0,7.237376385169637e-05,-0.0001800763709518538,0.017110137087254063,0.007496671649847242,0.4,-0.005610475254416736,-0.006558172578223109
6,120,5,0.00842043637949641,0.008135552237038546,0.07363563374627521,0.05402452585669404,1.0,-0.0005738969495480584,-0.0005595010844600123,0.018933937337737516,0.0037783282929471085,0.4,-0.008994333329044469,-0.008018182486402958
7,15,5,1.5372884564079924e-05,0.0,0.00010603142606950833,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-1.5372884564079924e-05,0.0
7,30,5,-5.6105576174214634e-05,0.0,0.0020295560038852576,0.00022550933624509995,0.4,-7.635854542171749e-05,0.0,0.0018901868430195369,0.0,0.0,-2.025296924750286e-05,0.0
7,45,5,0.0013392178854708448,0.001330263139341925,0.01634648852142657,0.010654907213807574,1.0,-0.00011498501630984315,-3.3624585163760656e-05,0.006353681416877044,0.0,0.0,-0.0014542029017806878,-0.001457078658050337
7,60,5,0.0023472909898202944,0.0023505745879004447,0.02573384632039999,0.019783089313982094,1.0,-0.0001536864153173223,-4.743459773282055e-05,0.008464573594125935,0.0,0.0,-0.0025009774051376167,-0.0024679341135915855
7,90,5,0.004825275594028122,0.005189182256887914,0.048071419809835404,0.03615973176329468,1.0,-1.90840502689138e-05,-0.0001283337315094446,0.014151828538069445,0.005069435291616298,0.4,-0.004844359644297036,-0.005312886469060363
7,120,5,0.006353052952982319,0.006420159732831721,0.06410349576244916,0.04664795874308081,1.0,-0.0005387769040552381,-0.000595798594193786,0.015314558783217812,0.009341274486922346,0.2,-0.006891829857037557,-0.006533898696719165
8,15,5,1.39169034684139e-05,0.0,0.00011110047798519318,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-1.39169034684139e-05,0.0
8,30,5,3.558832185335259e-05,1.3006740593013433e-05,0.00028183799276160215,9.9027858123657e-05,0.6,0.0,0.0,0.0,0.0,0.0,-3.558832185335259e-05,-1.3006740593013433e-05
8,45,5,0.0011938590811713557,0.0012268200551366348,0.015686737671851424,0.010522934284815433,1.0,-4.193959322764673e-05,0.0,0.005945302633535298,0.0,0.2,-0.0012357986743990023,-0.0012268200551366348
8,60,5,0.002168013113962708,0.002162712061301031,0.025600432070544788,0.01795408595410164,1.0,-5.6509717232122723e-05,0.0,0.007920739797927068,0.0,0.2,-0.0022245228311948305,-0.0022534937800491317
8,90,5,0.004460098103681065,0.0046393445852710435,0.04842506209600748,0.03691147391477578,1.0,5.557219257585899e-05,0.00013359854329553222,0.012976994466156744,0.001278572002547218,0.8,-0.004404525911105206,-0.00455448907545164
8,120,5,0.005325929688725406,0.0050311488181638,0.0600616247887034,0.040959193816745953,1.0,-0.0006373132157551753,-0.0006889538871741596,0.011656445415727057,0.0008480012265905668,0.2,-0.005963242904480581,-0.005975573065055695
