horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
2,90,5,1.0,0.024858678327034013,0.027980145150027003,0.03196189746129996,0.039608191810581506,0.04504475703461579,0.022777700445038684,0.048669133850638646,0.8,-0.004448612213893543,0.004688471548436102,0.0053932930245432775,0.009100743892908603,0.010354240408306348,-0.010540001388779974,0.011189904751904844
2,120,5,1.0,0.02938020723898869,0.032277520199958554,0.035266776726532,0.037080678079150275,0.05068148811411022,0.027448665265008776,0.05974869480408351,0.8,-0.0012232528223265148,0.0008752445476323256,0.002395042962022642,0.00483371475251726,0.018250045406906425,-0.002622251068965742,0.027194265843165866
3,15,5,1.0,0.005260403167524119,0.005286220192752822,0.005718922006212379,0.006158030211733445,0.008119443462251309,0.005243191817371651,0.009427052295929883,0.0,-0.001402499103326793,-0.0013976708277454453,-0.0013119331432824843,-0.0008402395484623515,-0.00043966676168865064,-0.0014057179537143583,-0.00017261823717285019
3,30,5,1.0,0.008102390624085664,0.008976851932138485,0.009851505701498064,0.010181088375459835,0.012987871988092614,0.0075194164187171175,0.014859061063181134,0.0,-0.0028334229638196985,-0.0014883287682017077,-0.001306773991310406,-0.0011983597440512472,-0.0011332211647441248,-0.0037301524275650255,-0.0010897954452060432
3,45,5,1.0,0.011017144813560887,0.011063185757458793,0.01128748109071509,0.015392938884690288,0.017381519252521647,0.010986450850962282,0.018707239497742556,0.2,-0.004171970420019955,-0.003928784843014066,-0.0028981628764210843,-0.001100190245808097,0.00014531462929126017,-0.004334094138023881,0.0009756512126908312
3,60,5,1.0,0.01242324130441621,0.01262991938465019,0.015427136982117284,0.01579377329333309,0.020292116392892412,0.012285455917593557,0.023291011792598626,0.4,-0.0067684677945315744,-0.003931293133279112,-0.0015066364616673766,0.0001181567654366944,0.0002594450260587245,-0.008659917568699882,0.00035363719980674446
3,90,5,1.0,0.015485127658250076,0.016135472623985514,0.01903326697715335,0.02396930842061562,0.02765973297374753,0.015051564347759783,0.030120016009168804,0.6,-0.006658892180506815,-0.005117014669652864,0.000979079885211398,0.003128992943219666,0.004023273721293385,-0.007686810521076115,0.004619460906675865
3,120,5,1.0,0.020327820749926895,0.020572662077716464,0.021976222309849858,0.025965419124778677,0.035518496005061184,0.020164593198067182,0.04188721392524952,0.4,-0.010305766512141235,-0.009208245399737747,-0.00021600341094529796,0.005021670056176042,0.006778942006630384,-0.01103744725374356,0.007950456640266612
4,15,5,1.0,0.003709267450150566,0.004222262705215085,0.004670133196462922,0.004746656573550778,0.006207674670514685,0.003367270613440887,0.007181686735157289,0.0,-0.0008567725632188328,-0.000837093229636654,-0.0005122474322003523,-0.00020678889152647706,-0.0001848803057939552,-0.0008698921189402853,-0.00017027458197227396
4,30,5,1.0,0.006298733529145117,0.007375663047454628,0.00751174360787954,0.00771871179573802,0.009449479465670452,0.005580780516938777,0.01060332457895874,0.0,-0.0015026885324647132,-0.0013840148796586682,-0.00079696326159584,-0.00023926244260286111,-0.0002113657166470606,-0.0015818043010020766,-0.0001927678993431936
