date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag,segment_reference_high,drawdown_from_reference_high,threshold_hit
1995-04-27,840.95,Nasdaq Composite,1995,4,27,199504,19952,199517,1.0048272813086234,False,0.05263157894736842,13.034324942791761,0.0,7590.536069035139,7603.5703939779305,530.9130434782608,12.978503868948303,840.95,True,840.95,0.0,False
1995-04-28,843.98,Nasdaq Composite,1995,4,28,199504,19952,199517,1.0036030679588561,False,0.05263157894736842,13.08695652173913,0.0,7617.885286336021,7630.97224285776,530.9130434782608,13.027522505253238,843.98,True,843.98,0.0,False
1995-05-01,841.63,Nasdaq Composite,1995,5,1,199505,19952,199518,0.9972155738287637,False,0.045454545454545456,13.132411067193676,0.0,7596.673847175271,7609.8062582424645,530.9130434782608,12.987445708190682,843.98,False,843.98,-0.0027844261712363094,False
1995-05-02,841.79,Nasdaq Composite,1995,5,2,199505,19952,199518,1.0001901072918027,False,0.045454545454545456,13.17786561264822,0.0,7598.1180302670655,7611.2958958797135,530.9130434782608,12.989015013312759,843.98,False,843.98,-0.002594848219152124,False
1995-05-03,850.26,Nasdaq Composite,1995,5,3,199505,19952,199518,1.0100618919207878,False,0.045454545454545456,13.223320158102766,0.0,7674.569472689002,7687.792792847105,530.9130434782608,13.12843049391332,850.26,True,850.26,0.0,False
1995-05-04,846.75,Nasdaq Composite,1995,5,4,199505,19952,199518,0.9958718509632348,False,0.045454545454545456,13.268774703557312,0.0,7642.887706112733,7656.15648081629,530.9130434782608,13.06911481606736,850.26,False,850.26,-0.004128149036765172,False
1995-05-05,843.53,Nasdaq Composite,1995,5,5,199505,19952,199518,0.99619722468261,False,0.045454545454545456,13.314229249011857,0.0,7613.823521390344,7627.1377506393555,530.9130434782608,13.014618768401057,850.26,False,850.26,-0.007915225930891778,False
1995-05-08,849.29,Nasdaq Composite,1995,5,8,199505,19952,199519,1.0068284471210271,False,0.045454545454545456,13.359683794466402,0.0,7665.81411269499,7679.173796489456,530.9130434782608,13.109054912541179,850.26,False,850.26,-0.00114082751158473,False
1995-05-09,848.17,Nasdaq Composite,1995,5,9,199505,19952,199519,0.9986812513982267,False,0.045454545454545456,13.405138339920947,0.0,7655.704831052421,7669.109969392342,530.9130434782608,13.089387835209314,850.26,False,850.26,-0.0024580716486721776,False
1995-05-10,847.62,Nasdaq Composite,1995,5,10,199505,19952,199519,0.9993515450911964,False,0.045454545454545456,13.450592885375494,0.0,7650.740451674373,7664.191044559748,530.9130434782608,13.079175265557321,850.26,False,850.26,-0.0031049326088490314,False
