horizon_years,contribution_interval_days,window_count,annual_alpha_theoretical_mean,annual_alpha_theoretical_median,final_relative_advantage_theoretical_mean,final_relative_advantage_theoretical_median,theoretical_win_rate,annual_alpha_implementable_mean,annual_alpha_implementable_median,final_relative_advantage_implementable_mean,final_relative_advantage_implementable_median,implementable_win_rate,implementable_minus_theoretical_annual_alpha_mean,implementable_minus_theoretical_annual_alpha_median
8,15,5,0.0023934471481630083,0.0024709633499166994,0.024336891719418264,0.024339019547812812,1.0,-7.419627811211527e-05,-0.00021409603009647782,0.004641938416331604,0.003505798255423631,0.4,-0.0024676434262751235,-0.0025067926713827626
8,30,5,0.004042605166327462,0.004327600889886041,0.043083417682345804,0.04430517417970914,1.0,-4.9376814775303754e-05,-0.0001429085527944185,0.010048512945382494,0.00920336348243378,0.4,-0.004091981981102766,-0.0040477983166132825
8,45,5,0.005258379597370055,0.0053706517086205,0.05864856467619943,0.05724127569862425,1.0,-3.291600731123445e-05,4.593984207812429e-05,0.015428680505678338,0.01601093743705473,0.6,-0.00529129560468129,-0.005589992469102967
8,60,5,0.0062254459943432705,0.0062665450798291555,0.07228482342404066,0.07478084508064575,1.0,-0.00021691771282144056,-3.435830668485629e-05,0.019299588826271474,0.020564409344005385,0.4,-0.006442363707164711,-0.006339855596588007
8,90,5,0.00823310167540805,0.00861164503521783,0.10048119810380074,0.09981753734750409,1.0,0.0009452115896175118,0.001241075860014762,0.03892819502396563,0.040894866404072694,0.6,-0.007287890085790538,-0.007356496720284267
8,120,5,0.009508164848043043,0.00930768759738032,0.1228187826142186,0.12008688657060018,1.0,0.00036296669310480477,0.0002884163310366006,0.044773751050310784,0.043971644164904955,0.8,-0.00914519815493824,-0.00977268673702647
9,15,5,0.0020635016435392563,0.0022022753115764626,0.02287121470923954,0.02344270075504462,1.0,-0.00011687107796114482,-0.00018613570479719677,0.0035826176961568203,0.0029562235083886446,0.4,-0.002180372721500401,-0.0022677251692679867
9,30,5,0.003455011197236879,0.003667510952973352,0.040154412874675846,0.04104504500748818,1.0,-0.0002232959580499738,-0.0002553718053563969,0.007300193998289117,0.00695606255291259,0.2,-0.003678307155286853,-0.003718965711053901
9,45,5,0.004459447561290175,0.004340452310570786,0.05398908974136747,0.05207324307593164,1.0,-0.00017760639458772599,-0.0002725749979962666,0.012165047432671638,0.011163805916442726,0.4,-0.0046370539558779015,-0.004844327831058148
9,60,5,0.005446048328124608,0.005672688844923446,0.06820324501962065,0.07111935772325517,1.0,-0.00028507956475725126,-0.0003213351241078133,0.016108931257050152,0.015760642858065887,0.4,-0.0057311278928818595,-0.006024997282646272
9,90,5,0.006946184660454135,0.006842150861409602,0.09221918060932674,0.09275951552424844,1.0,0.00025451015515649545,0.0001666661573211936,0.03010054292675992,0.029228229024300667,0.6,-0.00669167450529764,-0.006382124718396165
9,120,5,0.008500914189694142,0.008307065587139562,0.11701992526334655,0.11527944251783984,1.0,0.00019400933246935815,9.161807460045246e-05,0.03878396912298947,0.0379105871012666,0.8,-0.008306904857224785,-0.008090725627849293
10,15,5,0.0018663575674765954,0.0019107080299383128,0.022404039023465393,0.022592968010391568,1.0,-5.548229365193169e-05,-8.982217834074824e-05,0.003620253357628789,0.0032653630275811807,0.4,-0.001921839861128527,-0.0020401383079688973
10,30,5,0.003069656784630559,0.003137573191722476,0.038629564381512035,0.03868736204121981,1.0,-0.00017778106057708687,-0.00025181412090291566,0.006599814814836158,0.0058734059345766365,0.2,-0.0032474378452076458,-0.003352370835624674
10,45,5,0.003939025562466769,0.0038865350440269175,0.05159448823517403,0.05006673769109993,1.0,-0.000185122420771755,-0.00023590408957097075,0.010562963456800389,0.009997289606816118,0.0,-0.004124147983238524,-0.004135572259820641
10,60,5,0.004727932015580838,0.0047405957952662,0.06414362955720043,0.0651167071503076,1.0,-0.0004951359761924845,-0.0004574088843936064,0.011847455467847956,0.012231853041254848,0.0,-0.005223067991773323,-0.0055040534046879586
10,90,5,0.006090024911455205,0.005902871157777545,0.08709639207706114,0.08554063844453275,1.0,5.4069731714889715e-05,0.00011086235283697121,0.025514127082414316,0.026144737277763896,0.6,-0.0060359551797403155,-0.005932310851315403
10,120,5,0.007340842915412082,0.007006274276455615,0.10912548386771866,0.10685428962196197,1.0,-9.150302679821199e-05,-0.00029429687150783757,0.03233538256663606,0.030467966189971163,0.4,-0.007432345942210294,-0.007281107399901954
12,15,5,0.0015715447821577743,0.00156856871947042,0.02125259538610149,0.02159692119622547,1.0,-7.894441122617835e-05,-0.00012424862411442028,0.0018511969921877203,0.0016550850454335464,0.4,-0.0016504891933839527,-0.0016928173435848404
12,30,5,0.0025393299913575307,0.0026006397139062276,0.035613664016219904,0.037250017699057114,1.0,-0.00016971347717471553,-0.00020201361152194508,0.0035296740860419453,0.0038283140087504997,0.2,-0.0027090434685322464,-0.0028026533254281727
12,45,5,0.003314637924503572,0.003209726089202114,0.05000471305556178,0.04879527116512894,1.0,-9.915629574521744e-05,-0.0002237129646791569,0.009222949172697836,0.007744269558924488,0.4,-0.003413794220248789,-0.003530870239010886
