date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,dip_window,running_window_peak,drawdown_from_window_peak,threshold_hit,fallback_execution
1950-01-03,198.9,Dow Jones,1950,1,3,195001,19501,195001,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,198.9,0.0,False,False
1950-01-04,200.2,Dow Jones,1950,1,4,195001,19501,195001,1.0065359477124183,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200.2,0.0,False,False
1950-01-05,200.6,Dow Jones,1950,1,5,195001,19501,195001,1.001998001998002,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200.6,0.0,False,False
1950-01-06,201.0,Dow Jones,1950,1,6,195001,19501,195001,1.0019940179461615,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201.0,0.0,False,False
1950-01-07,201.9,Dow Jones,1950,1,7,195001,19501,195001,1.0044776119402985,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201.9,0.0,False,False
1950-01-09,202.0,Dow Jones,1950,1,9,195001,19501,195002,1.0004952947003467,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,0.0,False,False
1950-01-10,201.2,Dow Jones,1950,1,10,195001,19501,195002,0.996039603960396,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.003960396039603964,False,False
1950-01-11,201.6,Dow Jones,1950,1,11,195001,19501,195002,1.0019880715705767,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.001980198019801982,False,False
1950-01-12,197.9,Dow Jones,1950,1,12,195001,19501,195002,0.9816468253968255,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.020297029702970315,False,False
1950-01-13,196.8,Dow Jones,1950,1,13,195001,19501,195002,0.9944416371905003,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.025742574257425654,False,False
1950-01-14,196.9,Dow Jones,1950,1,14,195001,19501,195002,1.0005081300813008,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.02524752475247527,False,False
1950-01-16,197.2,Dow Jones,1950,1,16,195001,19501,195003,1.0015236160487557,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.023762376237623783,False,False
1950-01-17,198.8,Dow Jones,1950,1,17,195001,19501,195003,1.0081135902636917,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.015841584158415745,False,False
1950-01-18,199.5,Dow Jones,1950,1,18,195001,19501,195003,1.0035211267605633,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.012376237623762387,False,False
1950-01-19,199.8,Dow Jones,1950,1,19,195001,19501,195003,1.0015037593984963,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.01089108910891079,False,False
1950-01-20,200.1,Dow Jones,1950,1,20,195001,19501,195003,1.0015015015015014,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.009405940594059414,False,False
1950-01-21,200.1,Dow Jones,1950,1,21,195001,19501,195003,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.009405940594059414,False,False
1950-01-23,200.4,Dow Jones,1950,1,23,195001,19501,195004,1.0014992503748126,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.007920792079207928,False,False
1950-01-24,199.6,Dow Jones,1950,1,24,195001,19501,195004,0.996007984031936,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.011881188118811892,False,False
1950-01-25,198.4,Dow Jones,1950,1,25,195001,19501,195004,0.9939879759519039,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.017821782178217838,False,False
1950-01-26,198.5,Dow Jones,1950,1,26,195001,19501,195004,1.0005040322580645,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.017326732673267342,False,False
1950-01-27,199.1,Dow Jones,1950,1,27,195001,19501,195004,1.003022670025189,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.01435643564356437,False,False
1950-01-28,200.1,Dow Jones,1950,1,28,195001,19501,195004,1.0050226017076846,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.009405940594059414,False,False
1950-01-30,201.4,Dow Jones,1950,1,30,195001,19501,195005,1.006496751624188,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.002970297029702973,False,False
1950-01-31,201.8,Dow Jones,1950,1,31,195001,19501,195005,1.0019860973187686,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.0,-0.00099009900990088,False,False
1950-02-01,201.9,Dow Jones,1950,2,1,195002,19501,195005,1.0004955401387512,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,202.0,-0.0004950495049504955,False,True
1950-02-02,204.1,Dow Jones,1950,2,2,195002,19501,195005,1.0108964834076275,False,0.0,0.0,0.0,1.0108964834076275,1.0108964834076275,1.0,0.0108964834076275,1,204.1,0.0,False,False
1950-02-03,204.5,Dow Jones,1950,2,3,195002,19501,195005,1.0019598236158747,False,0.0,0.0,0.0,1.0128776622090143,1.0128776622090143,1.0,0.012877662209014318,1,204.5,0.0,False,False
1950-02-04,205.0,Dow Jones,1950,2,4,195002,19501,195005,1.0024449877750612,False,0.0,0.0,0.0,1.0153541357107478,1.0153541357107478,1.0,0.01535413571074784,1,205.0,0.0,False,False
1950-02-06,204.6,Dow Jones,1950,2,6,195002,19501,195006,0.9980487804878049,False,0.0,0.0,0.0,1.013372956909361,1.013372956909361,1.0,0.013372956909361022,1,205.0,-0.0019512195121951237,False,False
1950-02-07,203.5,Dow Jones,1950,2,7,195002,19501,195006,0.9946236559139785,False,0.0,0.0,0.0,1.0079247152055473,1.0079247152055473,1.0,0.007924715205547272,1,205.0,-0.007317073170731714,False,False
1950-02-08,202.7,Dow Jones,1950,2,8,195002,19501,195006,0.9960687960687961,False,0.0,0.0,0.0,1.0039623576027736,1.0039623576027736,1.0,0.003962357602773636,1,205.0,-0.011219512195121961,False,False
1950-02-09,203.8,Dow Jones,1950,2,9,195002,19501,195006,1.005426739023187,False,0.0,0.0,0.0,1.0094105993065874,1.0094105993065874,1.0,0.009410599306587386,1,205.0,-0.00585365853658526,False,False
1950-02-10,203.5,Dow Jones,1950,2,10,195002,19501,195006,0.9985279685966634,False,0.0,0.0,0.0,1.0079247152055473,1.0079247152055473,1.0,0.007924715205547272,1,205.0,-0.007317073170731714,False,False
1950-02-11,203.4,Dow Jones,1950,2,11,195002,19501,195006,0.9995085995085995,False,0.0,0.0,0.0,1.0074294205052006,1.0074294205052006,1.0,0.007429420505200568,1,205.0,-0.007804878048780495,False,False
1950-02-14,202.0,Dow Jones,1950,2,14,195002,19501,195007,0.9931170108161258,False,0.0,0.0,0.0,1.0004952947003467,1.0004952947003467,1.0,0.0004952947003467045,1,205.0,-0.014634146341463428,False,False
1950-02-15,201.9,Dow Jones,1950,2,15,195002,19501,195007,0.9995049504950495,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,205.0,-0.015121951219512209,False,False
1950-02-16,201.7,Dow Jones,1950,2,16,195002,19501,195007,0.9990094105993065,False,0.0,0.0,0.0,0.9990094105993064,0.9990094105993064,1.0,-0.000990589400693631,1,205.0,-0.01609756097560977,False,False
1950-02-17,203.2,Dow Jones,1950,2,17,195002,19501,195007,1.0074367873078829,False,0.0,0.0,0.0,1.006438831104507,1.006438831104507,1.0,0.006438831104506937,1,205.0,-0.008780487804878057,False,False
1950-02-18,204.0,Dow Jones,1950,2,18,195002,19501,195007,1.0039370078740157,False,0.0,0.0,0.0,1.0104011887072806,1.0104011887072806,1.0,0.010401188707280573,1,205.0,-0.004878048780487809,False,False
1950-02-20,203.5,Dow Jones,1950,2,20,195002,19501,195008,0.9975490196078431,False,0.0,0.0,0.0,1.007924715205547,1.007924715205547,1.0,0.00792471520554705,1,205.0,-0.007317073170731714,False,False
1950-02-21,203.4,Dow Jones,1950,2,21,195002,19501,195008,0.9995085995085995,False,0.0,0.0,0.0,1.0074294205052003,1.0074294205052003,1.0,0.007429420505200346,1,205.0,-0.007804878048780495,False,False
1950-02-23,203.3,Dow Jones,1950,2,23,195002,19501,195008,0.9995083579154376,False,0.0,0.0,0.0,1.0069341258048536,1.0069341258048536,1.0,0.006934125804853641,1,205.0,-0.008292682926829165,False,False
1950-02-24,204.2,Dow Jones,1950,2,24,195002,19501,195008,1.0044269552385636,False,0.0,0.0,0.0,1.011391778107974,1.011391778107974,1.0,0.011391778107973982,1,205.0,-0.0039024390243902474,False,False
1950-02-25,204.2,Dow Jones,1950,2,25,195002,19501,195008,1.0,False,0.0,0.0,0.0,1.011391778107974,1.011391778107974,1.0,0.011391778107973982,1,205.0,-0.0039024390243902474,False,False
1950-02-27,204.3,Dow Jones,1950,2,27,195002,19501,195009,1.0004897159647406,False,0.0,0.0,0.0,1.011887072808321,1.011887072808321,1.0,0.011887072808320909,1,205.0,-0.0034146341463413554,False,False
1950-02-28,203.4,Dow Jones,1950,2,28,195002,19501,195009,0.9955947136563876,False,0.0,0.0,0.0,1.0074294205052006,1.0074294205052006,1.0,0.007429420505200568,1,205.0,-0.007804878048780495,False,False
1950-03-01,203.6,Dow Jones,1950,3,1,195003,19501,195009,1.0009832841691249,False,0.0,0.0,0.0,1.008420009905894,1.008420009905894,1.0,0.008420009905893977,1,205.0,-0.006829268292682933,False,False
1950-03-02,203.5,Dow Jones,1950,3,2,195003,19501,195009,0.9995088408644401,False,0.0,0.0,0.0,1.0079247152055473,1.0079247152055473,1.0,0.007924715205547272,1,205.0,-0.007317073170731714,False,False
1950-03-03,204.5,Dow Jones,1950,3,3,195003,19501,195009,1.0049140049140048,True,1.0,1.0,1.0,2.0128776622090143,2.0128776622090143,2.0,0.006438831104507159,1,205.0,-0.0024390243902439046,False,True
1950-03-04,204.7,Dow Jones,1950,3,4,195003,19501,195009,1.0009779951100244,False,0.0,0.0,0.0,2.014846246719732,2.014846246719732,2.0,0.007423123359866057,2,204.7,0.0,False,False
1950-03-06,204.9,Dow Jones,1950,3,6,195003,19501,195010,1.0009770395701028,False,0.0,0.0,0.0,2.0168148312304504,2.0168148312304504,2.0,0.008407415615225178,2,204.9,0.0,False,False
1950-03-07,203.7,Dow Jones,1950,3,7,195003,19501,195010,0.994143484626647,False,0.0,0.0,0.0,2.0050033241661427,2.0050033241661427,2.0,0.002501662083071343,2,204.9,-0.005856515373352966,False,False
1950-03-08,203.7,Dow Jones,1950,3,8,195003,19501,195010,1.0,False,0.0,0.0,0.0,2.0050033241661427,2.0050033241661427,2.0,0.002501662083071343,2,204.9,-0.005856515373352966,False,False
1950-03-09,202.3,Dow Jones,1950,3,9,195003,19501,195010,0.9931271477663232,False,0.0,0.0,0.0,1.991223232591118,1.991223232591118,2.0,-0.004388383704440946,2,204.9,-0.012689116642264464,False,False
1950-03-10,202.4,Dow Jones,1950,3,10,195003,19501,195010,1.000494315373208,False,0.0,0.0,0.0,1.9922075248464766,1.9922075248464766,2.0,-0.0038962375767617186,2,204.9,-0.012201073694485087,False,False
1950-03-11,203.0,Dow Jones,1950,3,11,195003,19501,195010,1.0029644268774702,False,0.0,0.0,0.0,1.9981132783786297,1.9981132783786297,2.0,-0.0009433608106851343,2,204.9,-0.009272816007808715,False,False
1950-03-13,203.1,Dow Jones,1950,3,13,195003,19501,195011,1.0004926108374383,False,0.0,0.0,0.0,1.9990975706339886,1.9990975706339886,2.0,-0.0004512146830056851,2,204.9,-0.008784773060029338,False,False
1950-03-14,204.7,Dow Jones,1950,3,14,195003,19501,195011,1.0078778926637124,False,0.0,0.0,0.0,2.0148462467197317,2.0148462467197317,2.0,0.007423123359865835,2,204.9,-0.0009760858955588647,False,False
1950-03-15,207.5,Dow Jones,1950,3,15,195003,19501,195011,1.0136785539814364,False,0.0,0.0,0.0,2.042406429869782,2.042406429869782,2.0,0.02120321493489108,2,207.5,0.0,False,False
1950-03-16,207.9,Dow Jones,1950,3,16,195003,19501,195011,1.0019277108433735,False,0.0,0.0,0.0,2.0463435988912178,2.0463435988912178,2.0,0.023171799445608876,2,207.9,0.0,False,False
1950-03-17,207.6,Dow Jones,1950,3,17,195003,19501,195011,0.9985569985569985,False,0.0,0.0,0.0,2.043390722125141,2.043390722125141,2.0,0.02169536106257053,2,207.9,-0.0014430014430014682,False,False
1950-03-18,208.1,Dow Jones,1950,3,18,195003,19501,195011,1.002408477842004,False,0.0,0.0,0.0,2.0483121834019355,2.0483121834019355,2.0,0.024156091700967774,2,208.1,0.0,False,False
1950-03-20,207.8,Dow Jones,1950,3,20,195003,19501,195012,0.9985583853916388,False,0.0,0.0,0.0,2.0453593066358593,2.0453593066358593,2.0,0.02267965331792965,2,208.1,-0.0014416146083612302,False,False
1950-03-21,208.3,Dow Jones,1950,3,21,195003,19501,195012,1.0024061597690086,False,0.0,0.0,0.0,2.050280767912654,2.050280767912654,2.0,0.025140383956326895,2,208.3,0.0,False,False
1950-03-22,209.3,Dow Jones,1950,3,22,195003,19501,195012,1.0048007681228996,False,0.0,0.0,0.0,2.060123690466243,2.060123690466243,2.0,0.03006184523312161,2,209.3,0.0,False,False
1950-03-23,209.6,Dow Jones,1950,3,23,195003,19501,195012,1.001433349259436,False,0.0,0.0,0.0,2.0630765672323195,2.0630765672323195,2.0,0.031538283616159735,2,209.6,0.0,False,False
1950-03-24,209.8,Dow Jones,1950,3,24,195003,19501,195012,1.0009541984732826,False,0.0,0.0,0.0,2.0650451517430377,2.0650451517430377,2.0,0.032522575871518855,2,209.8,0.0,False,False
1950-03-25,210.6,Dow Jones,1950,3,25,195003,19501,195012,1.0038131553860818,False,0.0,0.0,0.0,2.072919489785909,2.072919489785909,2.0,0.03645974489295445,2,210.6,0.0,False,False
1950-03-27,209.1,Dow Jones,1950,3,27,195003,19501,195013,0.9928774928774928,False,0.0,0.0,0.0,2.058155105955525,2.058155105955525,2.0,0.02907755297776249,2,210.6,-0.007122507122507171,False,False
1950-03-28,209.5,Dow Jones,1950,3,28,195003,19501,195013,1.0019129603060737,False,0.0,0.0,0.0,2.0620922749769606,2.0620922749769606,2.0,0.031046137488480285,2,210.6,-0.005223171889838563,False,False
1950-03-29,208.4,Dow Jones,1950,3,29,195003,19501,195013,0.9947494033412888,False,0.0,0.0,0.0,2.0512650601680122,2.0512650601680122,2.0,0.025632530084006122,2,210.6,-0.010446343779677014,False,False
1950-03-30,206.4,Dow Jones,1950,3,30,195003,19501,195013,0.9904030710172744,False,0.0,0.0,0.0,2.031579215060834,2.031579215060834,2.0,0.015789607530416916,2,210.6,-0.019943019943019835,False,False
1950-03-31,206.1,Dow Jones,1950,3,31,195003,19501,195013,0.998546511627907,False,0.0,0.0,0.0,2.028626338294757,2.028626338294757,2.0,0.014313169147378568,2,210.6,-0.021367521367521403,False,False
1950-04-01,206.4,Dow Jones,1950,4,1,195004,19502,195013,1.0014556040756915,False,0.0,0.0,0.0,2.031579215060834,2.031579215060834,2.0,0.015789607530416916,2,210.6,-0.019943019943019835,False,False
1950-04-03,208.4,Dow Jones,1950,4,3,195004,19502,195014,1.0096899224806202,True,1.0,1.0,1.0,3.0512650601680122,3.0512650601680122,3.0,0.01708835338933734,2,210.6,-0.010446343779677014,False,True
1950-04-04,209.1,Dow Jones,1950,4,4,195004,19502,195014,1.0033589251439539,False,0.0,0.0,0.0,3.061514031099479,3.061514031099479,3.0,0.020504677033159613,3,209.1,0.0,False,False
1950-04-05,210.3,Dow Jones,1950,4,5,195004,19502,195014,1.005738880918221,False,0.0,0.0,0.0,3.0790836955534218,3.0790836955534218,3.0,0.026361231851140587,3,210.3,0.0,False,False
1950-04-06,212.1,Dow Jones,1950,4,6,195004,19502,195014,1.0085592011412268,False,0.0,0.0,0.0,3.1054381922343355,3.1054381922343355,3.0,0.03514606407811183,3,212.1,0.0,False,False
1950-04-08,212.6,Dow Jones,1950,4,8,195004,19502,195014,1.0023573785950024,False,0.0,0.0,0.0,3.1127588857568114,3.1127588857568114,3.0,0.03758629525227053,3,212.6,0.0,False,False
1950-04-10,212.3,Dow Jones,1950,4,10,195004,19502,195015,0.9985888993414864,False,0.0,0.0,0.0,3.1083664696433257,3.1083664696433257,3.0,0.036122156547775175,3,212.6,-0.0014111006585135755,False,False
1950-04-11,211.5,Dow Jones,1950,4,11,195004,19502,195015,0.9962317475270842,False,0.0,0.0,0.0,3.096653360007364,3.096653360007364,3.0,0.03221778666912134,3,212.6,-0.005174035747883332,False,False
1950-04-12,213.9,Dow Jones,1950,4,12,195004,19502,195015,1.0113475177304965,False,0.0,0.0,0.0,3.1317926889152483,3.1317926889152483,3.0,0.043930896305082845,3,213.9,0.0,False,False
1950-04-13,214.1,Dow Jones,1950,4,13,195004,19502,195015,1.0009350163627864,False,0.0,0.0,0.0,3.134720966324239,3.134720966324239,3.0,0.044906988774746415,3,214.1,0.0,False,False
1950-04-14,215.3,Dow Jones,1950,4,14,195004,19502,195015,1.0056048575432042,False,0.0,0.0,0.0,3.152290630778181,3.152290630778181,3.0,0.050763543592726945,3,215.3,0.0,False,False
1950-04-15,214.5,Dow Jones,1950,4,15,195004,19502,195015,0.9962842545285647,False,0.0,0.0,0.0,3.1405775211422196,3.1405775211422196,3.0,0.04685917371407311,3,215.3,-0.0037157454714352722,False,False
1950-04-17,214.4,Dow Jones,1950,4,17,195004,19502,195016,0.9995337995337995,False,0.0,0.0,0.0,3.1391133824377246,3.1391133824377246,3.0,0.04637112747924155,3,215.3,-0.004180213655364584,False,False
1950-04-18,215.1,Dow Jones,1950,4,18,195004,19502,195016,1.0032649253731343,False,0.0,0.0,0.0,3.149362353369191,3.149362353369191,3.0,0.0497874511230636,3,215.3,-0.0009289363678588458,False,False
1950-04-19,215.2,Dow Jones,1950,4,19,195004,19502,195016,1.00046490004649,False,0.0,0.0,0.0,3.150826492073686,3.150826492073686,3.0,0.05027549735789538,3,215.3,-0.00046446818392953393,False,False
1950-04-20,213.7,Dow Jones,1950,4,20,195004,19502,195016,0.9930297397769516,False,0.0,0.0,0.0,3.128864411506258,3.128864411506258,3.0,0.042954803835419275,3,215.3,-0.0074314909428705445,False,False
1950-04-21,214.1,Dow Jones,1950,4,21,195004,19502,195016,1.0018717828731867,False,0.0,0.0,0.0,3.134720966324239,3.134720966324239,3.0,0.044906988774746415,3,215.3,-0.005573618207152853,False,False
1950-04-22,213.9,Dow Jones,1950,4,22,195004,19502,195016,0.9990658570761327,False,0.0,0.0,0.0,3.1317926889152483,3.1317926889152483,3.0,0.043930896305082845,3,215.3,-0.006502554575011588,False,False
1950-04-24,212.6,Dow Jones,1950,4,24,195004,19502,195017,0.9939223936418887,False,0.0,0.0,0.0,3.112758885756811,3.112758885756811,3.0,0.03758629525227031,3,215.3,-0.012540640966093863,False,False
1950-04-25,212.6,Dow Jones,1950,4,25,195004,19502,195017,1.0,False,0.0,0.0,0.0,3.112758885756811,3.112758885756811,3.0,0.03758629525227031,3,215.3,-0.012540640966093863,False,False
1950-04-26,211.7,Dow Jones,1950,4,26,195004,19502,195017,0.995766698024459,False,0.0,0.0,0.0,3.099581637416354,3.099581637416354,3.0,0.03319387913878469,3,215.3,-0.01672085462145856,False,False
1950-04-27,212.4,Dow Jones,1950,4,27,195004,19502,195017,1.0033065658951348,False,0.0,0.0,0.0,3.109830608347821,3.109830608347821,3.0,0.03661020278260696,3,215.3,-0.013469577333952598,False,False
1950-04-28,213.6,Dow Jones,1950,4,28,195004,19502,195017,1.0056497175141241,False,0.0,0.0,0.0,3.1274002728017627,3.1274002728017627,3.0,0.04246675760058749,3,215.3,-0.007895959126799856,False,False
1950-04-29,214.3,Dow Jones,1950,4,29,195004,19502,195017,1.0032771535580525,False,0.0,0.0,0.0,3.1376492437332293,3.1376492437332293,3.0,0.04588308124440976,3,215.3,-0.004644681839294007,False,False
1950-05-01,215.8,Dow Jones,1950,5,1,195005,19502,195018,1.0069995333644424,False,0.0,0.0,0.0,3.1596113243006574,3.1596113243006574,3.0,0.05320377476688587,3,215.8,0.0,False,False
1950-05-02,214.9,Dow Jones,1950,5,2,195005,19502,195018,0.9958294717330861,True,1.0,1.0,1.0,4.1464340759602,4.1464340759602,4.0,0.03660851899005002,3,215.8,-0.0041705282669138866,False,True
1950-05-03,216.3,Dow Jones,1950,5,3,195005,19502,195018,1.006514657980456,False,0.0,0.0,0.0,4.173446675803589,4.173446675803589,4.0,0.043361668950897325,4,216.3,0.0,False,False
1950-05-04,214.9,Dow Jones,1950,5,4,195005,19502,195018,0.9935275080906149,False,0.0,0.0,0.0,4.1464340759602,4.1464340759602,4.0,0.03660851899005002,4,216.3,-0.006472491909385147,False,False
1950-05-05,215.7,Dow Jones,1950,5,5,195005,19502,195018,1.0037226617031176,False,0.0,0.0,0.0,4.16186984729928,4.16186984729928,4.0,0.04046746182481997,4,216.3,-0.002773925104022301,False,False
1950-05-06,217.0,Dow Jones,1950,5,6,195005,19502,195018,1.0060268891979602,False,0.0,0.0,0.0,4.186952975725284,4.186952975725284,4.0,0.04673824393132109,4,217.0,0.0,False,False
1950-05-08,216.7,Dow Jones,1950,5,8,195005,19502,195019,0.9986175115207373,False,0.0,0.0,0.0,4.181164561473129,4.181164561473129,4.0,0.0452911403682823,4,217.0,-0.0013824884792627001,False,False
1950-05-09,217.4,Dow Jones,1950,5,9,195005,19502,195019,1.0032302722658053,False,0.0,0.0,0.0,4.194670861394824,4.194670861394824,4.0,0.048667715348706064,4,217.4,0.0,False,False
1950-05-10,218.6,Dow Jones,1950,5,10,195005,19502,195019,1.0055197792088315,False,0.0,0.0,0.0,4.217824518403442,4.217824518403442,4.0,0.05445612960086055,4,218.6,0.0,False,False
1950-05-11,218.7,Dow Jones,1950,5,11,195005,19502,195019,1.0004574565416284,False,0.0,0.0,0.0,4.219753989820826,4.219753989820826,4.0,0.054938497455206514,4,218.7,0.0,False,False
1950-05-12,217.6,Dow Jones,1950,5,12,195005,19502,195019,0.9949702789208962,False,0.0,0.0,0.0,4.198529804229592,4.198529804229592,4.0,0.049632451057398,4,218.7,-0.005029721079103822,False,False
1950-05-13,217.8,Dow Jones,1950,5,13,195005,19502,195019,1.0009191176470589,False,0.0,0.0,0.0,4.202388747064362,4.202388747064362,4.0,0.050597186766090596,4,218.7,-0.00411522633744843,False,False
1950-05-15,218.0,Dow Jones,1950,5,15,195005,19502,195020,1.0009182736455464,False,0.0,0.0,0.0,4.206247689899132,4.206247689899132,4.0,0.05156192247478297,4,218.7,-0.0032007315957932603,False,False
1950-05-16,219.7,Dow Jones,1950,5,16,195005,19502,195020,1.0077981651376147,False,0.0,0.0,0.0,4.239048703994675,4.239048703994675,4.0,0.05976217599866884,4,219.7,0.0,False,False
1950-05-17,220.6,Dow Jones,1950,5,17,195005,19502,195020,1.0040964952207556,False,0.0,0.0,0.0,4.25641394675114,4.25641394675114,4.0,0.06410348668778498,4,220.6,0.0,False,False
1950-05-18,220.6,Dow Jones,1950,5,18,195005,19502,195020,1.0,False,0.0,0.0,0.0,4.25641394675114,4.25641394675114,4.0,0.06410348668778498,4,220.6,0.0,False,False
1950-05-19,222.1,Dow Jones,1950,5,19,195005,19502,195020,1.0067996373526744,False,0.0,0.0,0.0,4.285356018011913,4.285356018011913,4.0,0.07133900450297825,4,222.1,0.0,False,False
1950-05-20,222.4,Dow Jones,1950,5,20,195005,19502,195020,1.0013507429085997,False,0.0,0.0,0.0,4.291144432264068,4.291144432264068,4.0,0.07278610806601704,4,222.4,0.0,False,False
1950-05-22,221.6,Dow Jones,1950,5,22,195005,19502,195021,0.9964028776978416,False,0.0,0.0,0.0,4.275708660924988,4.275708660924988,4.0,0.06892716523124709,4,222.4,-0.003597122302158362,False,False
1950-05-23,222.5,Dow Jones,1950,5,23,195005,19502,195021,1.0040613718411553,False,0.0,0.0,0.0,4.293073903681452,4.293073903681452,4.0,0.07326847592036301,4,222.5,0.0,False,False
1950-05-24,222.6,Dow Jones,1950,5,24,195005,19502,195021,1.000449438202247,False,0.0,0.0,0.0,4.295003375098836,4.295003375098836,4.0,0.07375084377470897,4,222.6,0.0,False,False
1950-05-25,222.4,Dow Jones,1950,5,25,195005,19502,195021,0.9991015274034143,False,0.0,0.0,0.0,4.291144432264066,4.291144432264066,4.0,0.0727861080660166,4,222.6,-0.0008984725965857088,False,False
1950-05-26,221.9,Dow Jones,1950,5,26,195005,19502,195021,0.997751798561151,False,0.0,0.0,0.0,4.281497075177142,4.281497075177142,4.0,0.07037426879428543,4,222.6,-0.0031446540880503138,False,False
1950-05-27,221.7,Dow Jones,1950,5,27,195005,19502,195021,0.9990986931050022,False,0.0,0.0,0.0,4.277638132342372,4.277638132342372,4.0,0.06940953308559306,4,222.6,-0.0040431266846361336,False,False
1950-05-29,222.5,Dow Jones,1950,5,29,195005,19502,195022,1.0036084799278304,False,0.0,0.0,0.0,4.293073903681451,4.293073903681451,4.0,0.07326847592036279,4,222.6,-0.0004492362982928544,False,False
1950-05-31,223.4,Dow Jones,1950,5,31,195005,19502,195022,1.0040449438202248,False,0.0,0.0,0.0,4.310439146437916,4.310439146437916,4.0,0.07760978660947893,4,223.4,0.0,False,False
1950-06-01,223.2,Dow Jones,1950,6,1,195006,19502,195022,0.9991047448522828,True,1.0,1.0,1.0,5.306580203603145,5.306580203603145,5.0,0.06131604072062902,4,223.4,-0.0008952551477171555,False,True
1950-06-02,223.7,Dow Jones,1950,6,2,195006,19502,195022,1.0022401433691757,False,0.0,0.0,0.0,5.318467704059246,5.318467704059246,5.0,0.06369354081184908,5,223.7,0.0,False,False
1950-06-05,221.8,Dow Jones,1950,6,5,195006,19502,195023,0.9915064818953957,False,0.0,0.0,0.0,5.273295202326065,5.273295202326065,5.0,0.05465904046521297,5,223.7,-0.008493518104604303,False,False
1950-06-06,223.5,Dow Jones,1950,6,6,195006,19502,195023,1.0076645626690712,False,0.0,0.0,0.0,5.3137127038768055,5.3137127038768055,5.0,0.06274254077536101,5,223.7,-0.0008940545373267161,False,False
1950-06-07,223.7,Dow Jones,1950,6,7,195006,19502,195023,1.0008948545861298,False,0.0,0.0,0.0,5.318467704059246,5.318467704059246,5.0,0.06369354081184908,5,223.7,0.0,False,False
1950-06-08,225.5,Dow Jones,1950,6,8,195006,19502,195023,1.008046490835941,False,0.0,0.0,0.0,5.361262705701207,5.361262705701207,5.0,0.07225254114024127,5,225.5,0.0,False,False
1950-06-09,226.9,Dow Jones,1950,6,9,195006,19502,195023,1.006208425720621,False,0.0,0.0,0.0,5.394547706978289,5.394547706978289,5.0,0.07890954139565776,5,226.9,0.0,False,False
1950-06-12,228.4,Dow Jones,1950,6,12,195006,19502,195024,1.00661084178052,False,0.0,0.0,0.0,5.430210208346589,5.430210208346589,5.0,0.08604204166931773,5,228.4,0.0,False,False
1950-06-13,226.4,Dow Jones,1950,6,13,195006,19502,195024,0.9912434325744308,False,0.0,0.0,0.0,5.382660206522188,5.382660206522188,5.0,0.07653204130443769,5,228.4,-0.008756567425569184,False,False
1950-06-14,223.3,Dow Jones,1950,6,14,195006,19502,195024,0.9863074204946997,False,0.0,0.0,0.0,5.308957703694367,5.308957703694367,5.0,0.061791540738873385,5,228.4,-0.02232924693520133,False,False
1950-06-15,222.5,Dow Jones,1950,6,15,195006,19502,195024,0.9964173757277205,False,0.0,0.0,0.0,5.289937702964607,5.289937702964607,5.0,0.05798754059292133,5,228.4,-0.02583187390542907,False,False
1950-06-16,222.7,Dow Jones,1950,6,16,195006,19502,195024,1.0008988764044944,False,0.0,0.0,0.0,5.294692703147047,5.294692703147047,5.0,0.0589385406294094,5,228.4,-0.02495621716287222,False,False
