horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
5,45,5,1.0,0.0059701347761259346,0.006005168022960916,0.006018681135905757,0.007415723492920634,0.00911646733814706,0.005946779278235947,0.010250296568298012,0.4,-0.001157605212323709,-0.0009920108094234603,-0.0004515229182742164,0.00031208493461143405,0.00031226754004300974,-0.0012680014809238749,0.0003123892769973935
5,60,5,1.0,0.006474799763863714,0.006864714682304873,0.007688648240576024,0.008059873172053145,0.009192257863644882,0.006214856484902942,0.009947180991372706,0.2,-0.00204661933107646,-0.0013162805194233407,-0.0009939296981924528,-0.00019424777983156893,0.0005008101570699976,-0.00253351187217854,0.000964182115004375
5,90,5,1.0,0.008156345194005743,0.008405702143089,0.00989557254449469,0.010024688722901853,0.013688681159835304,0.007990107227950238,0.016131342784457603,0.6,-0.0014145213759229058,-0.0006786768561306555,0.0009629698974371603,0.0013487219355639013,0.001537306930611937,-0.0019050843891177394,0.0016630302606439606
5,120,5,1.0,0.01072203745652014,0.011433681050021294,0.011757807005174481,0.012724579513096357,0.015853642175810957,0.010247608394186036,0.017939683950954022,0.8,-0.001320613509998969,0.00044679077971432335,0.0008950756193630838,0.0009766327591302915,0.001265393185944097,-0.0024988830364744974,0.0014579001371533007
6,15,5,1.0,0.0022803875306953714,0.002535318150270971,0.0027254776385894353,0.003486725782020361,0.0036906052471802563,0.0021104337843116383,0.0038265248906201865,0.2,-0.0005096084174478488,-0.0004414165099957401,-0.0001267840456107283,-4.996919180699777e-05,7.107557709877811e-05,-0.0005550696890825879,0.00015177208970262868
6,30,5,1.0,0.0039286729898790895,0.004365956250466541,0.004469529902356939,0.005653129292229053,0.00626271897160251,0.003637150816154122,0.0066691120911848145,0.2,-0.0010861609039280128,-0.0009734731947339537,-0.0001679378841616952,-9.173841183707232e-05,0.0007463099408795861,-0.001161286043390719,0.0013050088426906914
6,45,5,1.0,0.004824837797780068,0.00515587963383779,0.005983489080222171,0.007458731146840147,0.007833964187971531,0.004604143240408254,0.008084119548725788,0.2,-0.001112097857978034,-0.0010697376257116087,-0.001022410732202994,-0.00010194031979815499,0.0006891974367510657,-0.0011403380128223173,0.0012166226077838793
6,60,5,1.0,0.006137826284907178,0.006642344565228608,0.006845477964806612,0.008574243696174655,0.008997059350275416,0.00580148076469289,0.009278936453009257,0.4,-0.0013732436399046754,-0.0007638331338408744,-0.00022686647299186014,0.0001301896641150435,0.0013724403848316415,-0.0017795173106138762,0.00220060753197604
6,90,5,1.0,0.007477396590079799,0.007902791800096898,0.00952336734922743,0.011309091148880235,0.012553109280674856,0.007193799783401733,0.013382454701871271,0.4,-0.0011854542308574966,-0.0010645818850809619,-0.0007959757177089521,0.001493999619547548,0.003751231922570764,-0.00126603579470852,0.005256053457919574
6,120,5,1.0,0.009072777371720431,0.00978587148919452,0.009954016771275276,0.013346982241370098,0.014220874122044069,0.008597381293404371,0.01480346870916005,0.6,-0.002496073911447505,-0.0024784021443748916,0.000104366911836129,0.0007867000884169695,0.0035251538804820463,-0.002507855089495914,0.0053507897418587635
7,15,5,1.0,0.002052437633863047,0.0022935681131647234,0.0027458420296435637,0.002907421845085967,0.0030574201201214457,0.0018916839809952624,0.0031574189701450983,0.4,-0.00041753639601624923,-0.0003763212265397442,-7.867230501412692e-05,5.350890202437952e-05,0.0001221465274970468,-0.0004450131756672526,0.00016790494447882498
7,30,5,1.0,0.003501745344370999,0.0038509931064278913,0.004439237075598346,0.004633384719779032,0.005170910842538445,0.0032689135029997374,0.005529261591044721,0.4,-0.0007330735046543246,-0.0006880097922175032,-3.240254410341592e-07,1.9909188062161576e-05,0.00010984869009145194,-0.0007631159796122056,0.00016980835811097883
7,45,5,1.0,0.004520263839745131,0.004589041868870769,0.005766214661899083,0.0061928567138774815,0.006567892209530158,0.004474411820328039,0.006817915873298608,0.4,-0.0010643766202788284,-0.0006920664339733484,-0.00018984536915500616,0.00021435385088297565,0.00022825183296302232,-0.0013125834111491486,0.0002375171543497201
7,60,5,1.0,0.005478441329786943,0.005835920690101193,0.0066767462154957435,0.007494342592320846,0.008052707463315923,0.005240121756244109,0.008424950710645973,0.6,-0.0009765224481837365,-0.0005274297915796033,3.2721095384324883e-06,0.0002986775896995919,0.0005740231487895376,-0.0012759175525864919,0.0007575868548495013
7,90,5,1.0,0.006737804214836407,0.00723340029314723,0.008990037583012755,0.010154193048114157,0.01063397659095311,0.006407406829295859,0.010953832286179077,0.6,-0.0010063066701710087,-0.0006093110061862195,0.0002239783642241644,0.0011442032821401549,0.0017152532074280026,-0.0012709704461608684,0.002095953157619901
7,120,5,1.0,0.008808055564083817,0.008999050524373553,0.01060898003403321,0.011405167427024132,0.011957903161223582,0.008680725590557326,0.012326393650689882,0.8,-0.0006819975591217276,2.2713389517980964e-05,0.0005404182535172497,0.0013300466368453279,0.001967392101764176,-0.0011518048582148666,0.0023922890783767414
8,15,5,1.0,0.0019195210396772745,0.002283415458971816,0.0024709633499166994,0.002718020026504675,0.0027779552977664325,0.00167692476014758,0.0028179121452742706,0.4,-0.00025817986554179664,-0.00025523857849441,-0.00021409603009647782,0.0001472665864817868,0.00018564304766586215,-0.0002601407235733877,0.00021122735512191237
8,30,5,1.0,0.003320401111627147,0.003971149513681604,0.004327600889886041,0.004501535598252504,0.004516316831036793,0.002886568843590842,0.004526170986226319,0.4,-0.00042874550269025315,-0.0004104812939980107,-0.0001429085527944185,0.0002690547451212888,0.00039464549981633735,-0.00044092164181841476,0.00047837266961303637
8,45,5,1.0,0.004358020865675849,0.004700127230234719,0.0053706517086205,0.006041853490447169,0.00604633075712564,0.004129949955969936,0.006049315601577954,0.6,-0.0004726357723471963,-0.00024148083333019876,4.593984207812429e-05,0.00019837688724611002,0.0003549446343834362,-0.0006267390650251947,0.0004593231324749869
8,60,5,1.0,0.0053408987597229896,0.006244453049290555,0.0062665450798291555,0.0068371014331303215,0.006959201278925154,0.004738529233344613,0.007040601176121708,0.4,-0.0009622924889937322,-0.0005306351136824539,-3.435830668485629e-05,2.9723349260990517e-05,0.00043233668742461714,-0.0012500640725345846,0.0007007455795337014
8,90,5,1.0,0.0064116447436147524,0.007304905512977911,0.00861164503521783,0.00962355736766285,0.009734980685350548,0.005816137564039314,0.009809262897142346,0.6,-7.711664434300048e-05,-5.1591207306356246e-05,0.001241075860014762,0.0013460301703545063,0.0019092181045770485,-9.413360236742996e-05,0.0022846767273920765
8,120,5,1.0,0.008436210644499731,0.008815001169871772,0.00930768759738032,0.01006110306806307,0.010728450493614239,0.008183683627585037,0.011173348777315018,0.8,-0.0005564903279863031,5.6304135071849615e-05,0.0002884163310366006,0.0009255562650142268,0.001275968528661542,-0.0009650199700250717,0.0015095767044264186
9,15,5,1.0,0.0017321204885341502,0.0020711866470886076,0.0022022753115764626,0.0022602154844126865,0.0022707388288374817,0.0015060763828311785,0.0022777543917873455,0.4,-0.0002607543120590972,-0.000254372325191321,-0.00018613570479719677,1.0029222519358783e-05,7.069112158837322e-05,-0.0002650089699709479,0.00011113238763438282
9,30,5,1.0,0.0029465184364023678,0.0035070614363763575,0.003667510952973352,0.0036804663493570366,0.0037805030263775795,0.0025728231030863746,0.003847194144391275,0.2,-0.0005457055562816393,-0.0004969480498420165,-0.0002553718053563969,-5.145475808054911e-05,0.00013872132693006913,-0.0005782105605747212,0.0002655053836038146
9,45,5,1.0,0.003812691441749827,0.004142807919589764,0.004340452310570786,0.004947919544185386,0.005143234363023197,0.003592613789856536,0.005273444242248404,0.4,-0.0005869903304059676,-0.00042503934781357167,-0.0002725749979962666,7.542361381518425e-05,0.00028763929224022715,-0.0006949576521342316,0.0004291164111902557
9,60,5,1.0,0.004680919372862702,0.005354649429554215,0.005672688844923446,0.005859737565863776,0.006010734905473459,0.004231766001735027,0.0061113997985465796,0.4,-0.0008305082386594442,-0.000429073321070339,-0.0003213351241078133,8.64025159003079e-05,0.00023660477988638465,-0.001098131517052181,0.0003367396225437691
9,90,5,1.0,0.005716151128672031,0.0065487908757173585,0.006842150861409602,0.007764885778993591,0.008154377004902425,0.005161057963975146,0.00841403782217498,0.6,-0.00036932021714322085,-0.00011652716752785786,0.0001666661573211936,0.000373425256969373,0.000981471370331688,-0.0005378489168867961,0.0013868354459065646
9,120,5,1.0,0.007622637247001985,0.00812453396739854,0.008307065587139562,0.008604574868412929,0.009550044202634412,0.007288039433404281,0.0101803570921154,0.8,-0.00030180010103380005,3.3808339549246114e-05,9.161807460045246e-05,0.0006372548418409618,0.0006946446174035614,-0.0005255390614224975,0.0007329044677786278
10,15,5,1.0,0.0015561116670037567,0.00183011446038428,0.0019107080299383128,0.001950316129628149,0.0021404500994605556,0.0013734431380834078,0.002267206079348827,0.4,-0.00021988166422435285,-0.00020367381217267777,-8.982217834074824e-05,4.092933426069756e-05,0.00013987698585540278,-0.00023068689892546956,0.00020584208691853956
10,30,5,1.0,0.0026275442837791372,0.003072047133492184,0.003137573191722476,0.0031579223948157154,0.003452888249417474,0.0023312090506371064,0.003649532152485313,0.2,-0.0003744977938288763,-0.0002594294158690946,-0.00025181412090291566,-0.0002236130371719991,8.885157524758384e-05,-0.00045121004580206403,0.00029716131686063907
10,45,5,1.0,0.0034316526245321112,0.003718267139816378,0.0038865350440269175,0.0041902023844049285,0.004471809131607785,0.0032405762810092664,0.004659546963076355,0.0,-0.00033795664623941234,-0.00024903721579372373,-0.00023590408957097075,-3.7260871580402366e-05,-1.8608544858444985e-05,-0.0003972362665365381,-6.173660377140067e-06
10,60,5,1.0,0.00408089697711862,0.004418631331816414,0.0047405957952662,0.005166400229383417,0.005341535280224208,0.003855740740653424,0.005458291980784735,0.0,-0.0007767891487261202,-0.0007634576094217582,-0.0004574088843936064,-0.00034030565801046464,-0.00021342079572872485,-0.000785676841595695,-0.00012883088754089833
10,90,5,1.0,0.005157766683110099,0.0058460692530519776,0.005902871157777545,0.006637472881137363,0.007073876929751121,0.004698898303148846,0.007364812962160294,0.6,-0.0006847186077240774,-0.0005017846146133653,0.00011086235283697121,0.0007051620298219596,0.000739734908124845,-0.0008066746031312189,0.0007627834936601019
10,120,5,1.0,0.0067457933476192,0.006986810528394116,0.007006274276455615,0.007528682712123702,0.008169872184640114,0.006585115227102589,0.00859733183298439,0.4,-0.0006871546883970403,-0.00040355765567212654,-0.00029429687150783757,0.0005335659927210301,0.0005632220634973262,-0.0008762193768803161,0.0005829927773481902
12,15,5,1.0,0.0012923304092311572,0.001481585258598539,0.00156856871947042,0.0016827973938149388,0.0018482861750772183,0.0011661605096529026,0.0019586120292520715,0.4,-0.0001724102408299899,-0.00015537247483621286,-0.00012424862411442028,1.645322167154184e-05,3.791003225304124e-05,-0.00018376875149250793,5.22145726407075e-05
12,30,5,1.0,0.0021386214050012954,0.0023964683729854608,0.0026006397139062276,0.0027368871925035343,0.002892313627629761,0.001966723426345185,0.0029959312510472458,0.2,-0.00027540083931425484,-0.0002644859524443266,-0.00020201361152194508,-0.00017688319453834644,-2.4257595900190027e-05,-0.0002826774305608737,7.74928031919142e-05
12,45,5,1.0,0.0028752260548965845,0.0030964133997994914,0.003209726089202114,0.003540175863357753,0.0038155342124614132,0.0027277678249613135,0.003999106445197187,0.4,-0.00031905922472446057,-0.00031593183709799355,-0.0002237129646791569,6.0873048655540885e-05,0.00020682987398479294,-0.00032114414980877193,0.00030413442420429426
12,60,5,1.0,0.0033951780827101265,0.003652700219764271,0.003992563025562168,0.004215860821658035,0.004410119485551878,0.003223496658007363,0.004539625261481106,0.2,-0.0004889240832846476,-0.00046332823420114355,-0.00045822246873239436,-0.0001591437337786772,-3.7124085374440325e-05,-0.0005059879826736502,4.422234689505089e-05
12,90,5,1.0,0.004199696908786787,0.004638939680551624,0.0052723588907637176,0.005550044237889296,0.005967761902719193,0.003906868394276897,0.006246240345939125,0.2,-0.00030080285657052563,-0.00026595336313617324,-0.00017528535686706093,-1.662111528388799e-05,0.00019514488617322637,-0.00032403585219342723,0.0003363222204779692
