date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,dip_window
1994-07-04,3580.9,Ibovespa,1994,7,4,199407,19943,199427,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1994-07-05,3564.3,Ibovespa,1994,7,5,199407,19943,199427,0.9953642938925968,True,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,-1.1102230246251565e-16,0
1994-07-06,3753.5,Ibovespa,1994,7,6,199407,19943,199427,1.0530819515753442,False,0.0,0.0,0.0,1.0530819515753442,1.0530819515753442,1.0,0.05308195157534423,0
1994-07-07,3905.0,Ibovespa,1994,7,7,199407,19943,199427,1.0403623284934063,False,0.0,0.0,0.0,1.0955867912353054,1.0955867912353054,1.0,0.09558679123530545,0
1994-07-08,4051.9,Ibovespa,1994,7,8,199407,19943,199427,1.037618437900128,False,0.0,0.0,0.0,1.1368010549055916,1.1368010549055916,1.0,0.13680105490559158,0
1994-07-11,4010.9,Ibovespa,1994,7,11,199407,19943,199428,0.9898812902588909,False,0.0,0.0,0.0,1.1252980949976152,1.1252980949976152,1.0,0.12529809499761524,0
1994-07-12,3919.8,Ibovespa,1994,7,12,199407,19943,199428,0.9772868932159865,False,0.0,0.0,0.0,1.0997390792020874,1.0997390792020874,1.0,0.09973907920208736,0
1994-07-13,3840.9,Ibovespa,1994,7,13,199407,19943,199428,0.979871422011327,False,0.0,0.0,0.0,1.0776028953791768,1.0776028953791768,1.0,0.07760289537917675,0
1994-07-14,4016.5,Ibovespa,1994,7,14,199407,19943,199428,1.0457184514046187,False,0.0,0.0,0.0,1.126869230985046,1.126869230985046,1.0,0.1268692309850461,0
1994-07-15,4079.9,Ibovespa,1994,7,15,199407,19943,199428,1.0157848873397237,False,0.0,0.0,0.0,1.144656734842746,1.144656734842746,1.0,0.1446567348427461,0
1994-07-18,4045.3,Ibovespa,1994,7,18,199407,19943,199429,0.9915193999852938,False,0.0,0.0,0.0,1.1349493589204052,1.1349493589204052,1.0,0.13494935892040516,0
1994-07-19,3874.7,Ibovespa,1994,7,19,199407,19943,199429,0.9578276024027883,False,0.0,0.0,0.0,1.0870858233033134,1.0870858233033134,1.0,0.08708582330331338,0
1994-07-20,4038.6,Ibovespa,1994,7,20,199407,19943,199429,1.0423000490360543,False,0.0,0.0,0.0,1.133069606935443,1.133069606935443,1.0,0.1330696069354429,0
1994-07-21,4018.5,Ibovespa,1994,7,21,199407,19943,199429,0.9950230277819047,False,0.0,0.0,0.0,1.127430350980557,1.127430350980557,1.0,0.127430350980557,0
1994-07-22,3986.6,Ibovespa,1994,7,22,199407,19943,199429,0.9920617145701132,False,0.0,0.0,0.0,1.1184804870521559,1.1184804870521559,1.0,0.11848048705215586,0
1994-07-25,3993.9,Ibovespa,1994,7,25,199407,19943,199430,1.0018311342999047,False,0.0,0.0,0.0,1.1205285750357712,1.1205285750357712,1.0,0.12052857503577119,0
1994-07-26,4077.2,Ibovespa,1994,7,26,199407,19943,199430,1.020856806630111,False,0.0,0.0,0.0,1.143899222848806,1.143899222848806,1.0,0.14389922284880607,0
1994-07-27,4150.1,Ibovespa,1994,7,27,199407,19943,199430,1.0178799175905033,False,0.0,0.0,0.0,1.1643520466851836,1.1643520466851836,1.0,0.16435204668518355,0
1994-07-28,4255.4,Ibovespa,1994,7,28,199407,19943,199430,1.0253728825811423,False,0.0,0.0,0.0,1.1938950144488394,1.1938950144488394,1.0,0.1938950144488394,0
1994-07-29,4201.3,Ibovespa,1994,7,29,199407,19943,199430,0.9872867415519107,False,0.0,0.0,0.0,1.1787167185702658,1.1787167185702658,1.0,0.17871671857026583,0
1994-08-01,4152.0,Ibovespa,1994,8,1,199408,19943,199431,0.9882655368576393,False,0.0,0.0,0.0,1.1648851106809188,1.1648851106809188,1.0,0.16488511068091882,0
1994-08-02,4310.8,Ibovespa,1994,8,2,199408,19943,199431,1.0382466281310212,False,0.0,0.0,0.0,1.2094380383244954,1.2094380383244954,1.0,0.20943803832449537,0
1994-08-03,4392.2,Ibovespa,1994,8,3,199408,19943,199431,1.018882805975689,False,0.0,0.0,0.0,1.2322756221417945,1.2322756221417945,1.0,0.23227562214179454,1
1994-08-04,4355.0,Ibovespa,1994,8,4,199408,19943,199431,0.9915304403260325,True,1.0,1.0,1.0,2.2218387902252896,2.2218387902252896,2.0,0.11091939511264481,1
1994-08-05,4469.5,Ibovespa,1994,8,5,199408,19943,199431,1.0262916188289322,False,0.0,0.0,0.0,2.2802545287972285,2.2802545287972285,2.0,0.14012726439861423,1
1994-08-08,4580.9,Ibovespa,1994,8,8,199408,19943,199432,1.0249244881977848,False,0.0,0.0,0.0,2.3370887058881804,2.3370887058881804,2.0,0.1685443529440902,1
1994-08-09,4558.3,Ibovespa,1994,8,9,199408,19943,199432,0.9950664716540419,False,0.0,0.0,0.0,2.3255586125106626,2.3255586125106626,2.0,0.16277930625533132,1
1994-08-10,4513.2,Ibovespa,1994,8,10,199408,19943,199432,0.9901059605554702,False,0.0,0.0,0.0,2.302549443867916,2.302549443867916,2.0,0.15127472193395808,1
1994-08-11,4463.8,Ibovespa,1994,8,11,199408,19943,199432,0.9890543295222902,False,0.0,0.0,0.0,2.277346496396704,2.277346496396704,2.0,0.13867324819835192,1
1994-08-12,4547.1,Ibovespa,1994,8,12,199408,19943,199432,1.0186612303418612,False,0.0,0.0,0.0,2.3198445839341932,2.3198445839341932,2.0,0.15992229196709662,1
1994-08-15,4651.0,Ibovespa,1994,8,15,199408,19943,199433,1.0228497283983198,False,0.0,0.0,0.0,2.372852402603403,2.372852402603403,2.0,0.1864262013017015,1
1994-08-16,4744.1,Ibovespa,1994,8,16,199408,19943,199433,1.0200172006020212,False,0.0,0.0,0.0,2.420350265145303,2.420350265145303,2.0,0.21017513257265152,1
1994-08-17,4968.9,Ibovespa,1994,8,17,199408,19943,199433,1.0473851731624542,False,0.0,0.0,0.0,2.5350389815730052,2.5350389815730052,2.0,0.2675194907865026,1
1994-08-18,5026.6,Ibovespa,1994,8,18,199408,19943,199433,1.0116122280585242,False,0.0,0.0,0.0,2.56447643236428,2.56447643236428,2.0,0.28223821618213996,1
1994-08-19,5138.3,Ibovespa,1994,8,19,199408,19943,199433,1.02222178012971,False,0.0,0.0,0.0,2.6214636637921016,2.6214636637921016,2.0,0.3107318318960508,1
1994-08-22,5385.8,Ibovespa,1994,8,22,199408,19943,199434,1.048167681918144,False,0.0,0.0,0.0,2.747733491709612,2.747733491709612,2.0,0.37386674585480595,1
1994-08-23,5304.0,Ibovespa,1994,8,23,199408,19943,199434,0.9848119128077537,False,0.0,0.0,0.0,2.706000675856471,2.706000675856471,2.0,0.3530003379282356,1
1994-08-24,5207.7,Ibovespa,1994,8,24,199408,19943,199434,0.9818438914027149,False,0.0,0.0,0.0,2.656870233721294,2.656870233721294,2.0,0.32843511686064697,1
1994-08-25,5354.6,Ibovespa,1994,8,25,199408,19943,199434,1.0282082301207829,False,0.0,0.0,0.0,2.7318158406751625,2.7318158406751625,2.0,0.36590792033758124,1
1994-08-26,5214.3,Ibovespa,1994,8,26,199408,19943,199434,0.9737982295596309,False,0.0,0.0,0.0,2.6602374291324278,2.6602374291324278,2.0,0.3301187145662139,1
1994-08-29,5323.1,Ibovespa,1994,8,29,199408,19943,199435,1.0208656962583664,False,0.0,0.0,0.0,2.715745135303843,2.715745135303843,2.0,0.35787256765192144,1
1994-08-30,5379.7,Ibovespa,1994,8,30,199408,19943,199435,1.0106329018804832,False,0.0,0.0,0.0,2.744621386859928,2.744621386859928,2.0,0.37231069342996403,1
1994-08-31,5329.5,Ibovespa,1994,8,31,199408,19943,199435,0.9906686246444969,False,0.0,0.0,0.0,2.7190102944903964,2.7190102944903964,2.0,0.3595051472451982,1
1994-09-01,5436.9,Ibovespa,1994,9,1,199409,19943,199435,1.0201519842386715,False,0.0,0.0,0.0,2.7738037470897527,2.7738037470897527,2.0,0.3869018735448764,1
1994-09-02,5367.5,Ibovespa,1994,9,2,199409,19943,199435,0.9872353730986408,False,0.0,0.0,0.0,2.73839717716056,2.73839717716056,2.0,0.36919858858028,2
1994-09-05,4804.0,Ibovespa,1994,9,5,199409,19943,199436,0.8950163018164882,True,1.0,1.0,1.0,3.4509101144069554,3.4509101144069554,3.0,0.1503033714689852,2
1994-09-06,4988.7,Ibovespa,1994,9,6,199409,19943,199436,1.0384471273938385,False,0.0,0.0,0.0,3.5835876952002454,3.5835876952002454,3.0,0.19452923173341508,2
1994-09-08,5272.1,Ibovespa,1994,9,8,199409,19943,199436,1.0568083869545173,False,0.0,0.0,0.0,3.7871655316746273,3.7871655316746273,3.0,0.2623885105582091,2
1994-09-09,5351.1,Ibovespa,1994,9,9,199409,19943,199436,1.0149845412643919,False,0.0,0.0,0.0,3.843914469859088,3.843914469859088,3.0,0.28130482328636264,2
1994-09-12,5510.9,Ibovespa,1994,9,12,199409,19943,199437,1.0298630188185605,False,0.0,0.0,0.0,3.958705360009427,3.958705360009427,3.0,0.31956845333647554,2
1994-09-13,5511.0,Ibovespa,1994,9,13,199409,19943,199437,1.0000181458563937,False,0.0,0.0,0.0,3.9587771941083947,3.9587771941083947,3.0,0.3195923980361315,2
1994-09-14,5476.4,Ibovespa,1994,9,14,199409,19943,199437,0.9937216476138632,False,0.0,0.0,0.0,3.9339225958655804,3.9339225958655804,3.0,0.31130753195519345,2
1994-09-15,5287.5,Ibovespa,1994,9,15,199409,19943,199437,0.9655065371411877,False,0.0,0.0,0.0,3.7982279829156487,3.7982279829156487,3.0,0.2660759943052162,2
1994-09-16,5293.7,Ibovespa,1994,9,16,199409,19943,199437,1.0011725768321513,False,0.0,0.0,0.0,3.802681697051644,3.802681697051644,3.0,0.2675605656838813,2
1994-09-19,5291.8,Ibovespa,1994,9,19,199409,19943,199438,0.9996410827965317,False,0.0,0.0,0.0,3.8013168491712586,3.8013168491712586,3.0,0.2671056163904195,2
1994-09-20,5177.4,Ibovespa,1994,9,20,199409,19943,199438,0.978381647076609,False,0.0,0.0,0.0,3.719138639952242,3.719138639952242,3.0,0.23971287998408064,2
1994-09-21,5305.9,Ibovespa,1994,9,21,199409,19943,199438,1.024819407424576,False,0.0,0.0,0.0,3.8114454571257,3.8114454571257,3.0,0.27048181904190005,2
1994-09-22,5395.2,Ibovespa,1994,9,22,199409,19943,199438,1.0168303209634557,False,0.0,0.0,0.0,3.8755933075038307,3.8755933075038307,3.0,0.2918644358346103,2
1994-09-23,5453.2,Ibovespa,1994,9,23,199409,19943,199438,1.0107502965599051,False,0.0,0.0,0.0,3.9172570849050805,3.9172570849050805,3.0,0.30575236163502684,2
1994-09-26,5265.1,Ibovespa,1994,9,26,199409,19943,199439,0.9655064916012618,False,0.0,0.0,0.0,3.78213714474689,3.78213714474689,3.0,0.2607123815822967,2
1994-09-27,5217.5,Ibovespa,1994,9,27,199409,19943,199439,0.9909593360050141,False,0.0,0.0,0.0,3.7479441136382783,3.7479441136382783,3.0,0.24931470454609284,2
1994-09-28,5277.1,Ibovespa,1994,9,28,199409,19943,199439,1.0114230953521803,False,0.0,0.0,0.0,3.7907572366230116,3.7907572366230116,3.0,0.2635857455410038,2
1994-09-29,5442.6,Ibovespa,1994,9,29,199409,19943,199439,1.0313619222679122,False,0.0,0.0,0.0,3.909642670414508,3.909642670414508,3.0,0.30321422347150273,2
1994-09-30,5484.0,Ibovespa,1994,9,30,199409,19943,199439,1.0076066585822951,False,0.0,0.0,0.0,3.939381987387124,3.939381987387124,3.0,0.3131273291290413,2
1994-10-04,5335.1,Ibovespa,1994,10,4,199410,19944,199440,0.9728482859226842,False,0.0,0.0,0.0,3.832421014024261,3.832421014024261,3.0,0.2774736713414203,2
1994-10-05,5166.9,Ibovespa,1994,10,5,199410,19944,199440,0.9684729433375193,False,0.0,0.0,0.0,3.711596059560636,3.711596059560636,3.0,0.23719868652021203,3
1994-10-06,4979.4,Ibovespa,1994,10,6,199410,19944,199440,0.9637113162631366,False,0.0,0.0,0.0,3.5769071239962513,3.5769071239962513,3.0,0.1923023746654171,3
1994-10-07,4876.7,Ibovespa,1994,10,7,199410,19944,199440,0.9793750251034261,False,0.0,0.0,0.0,3.503133504356452,3.503133504356452,3.0,0.16771116811881748,3
1994-10-10,5032.1,Ibovespa,1994,10,10,199410,19944,199441,1.0318658108967131,False,0.0,0.0,0.0,3.6147636941522148,3.6147636941522148,3.0,0.2049212313840716,3
1994-10-11,4926.0,Ibovespa,1994,10,11,199410,19944,199441,0.9789153633671827,False,0.0,0.0,0.0,3.5385477151475153,3.5385477151475153,3.0,0.1795159050491717,3
1994-10-13,4944.6,Ibovespa,1994,10,13,199410,19944,199441,1.0037758830694277,False,0.0,0.0,0.0,3.5519088575555022,3.5519088575555022,3.0,0.1839696191851674,3
1994-10-14,4833.8,Ibovespa,1994,10,14,199410,19944,199441,0.9775917162156695,False,0.0,0.0,0.0,3.4723166758993216,3.4723166758993216,3.0,0.15743889196644045,3
1994-10-17,4784.4,Ibovespa,1994,10,17,199410,19944,199442,0.9897802970747651,False,0.0,0.0,0.0,3.4368306310092915,3.4368306310092915,3.0,0.1456102103364305,3
1994-10-18,4909.6,Ibovespa,1994,10,18,199410,19944,199442,1.0261683805701867,False,0.0,0.0,0.0,3.5267669229168175,3.5267669229168175,3.0,0.17558897430560583,3
1994-10-19,4758.7,Ibovespa,1994,10,19,199410,19944,199442,0.9692642985171906,False,0.0,0.0,0.0,3.4183692675745996,3.4183692675745996,3.0,0.13945642252486645,3
1994-10-20,4724.5,Ibovespa,1994,10,20,199410,19944,199442,0.9928131632588733,False,0.0,0.0,0.0,3.393802005727656,3.393802005727656,3.0,0.13126733524255196,3
1994-10-21,4561.9,Ibovespa,1994,10,21,199410,19944,199442,0.9655836596465234,False,0.0,0.0,0.0,3.2769997608062216,3.2769997608062216,3.0,0.09233325360207378,3
1994-10-24,4344.1,Ibovespa,1994,10,24,199410,19944,199443,0.9522567351322915,True,1.0,1.0,1.0,4.120545093254632,4.120545093254632,4.0,0.03013627331365809,3
1994-10-25,4543.4,Ibovespa,1994,10,25,199410,19944,199443,1.0458783177182844,False,0.0,0.0,0.0,4.309588770215487,4.309588770215487,4.0,0.07739719255387167,3
1994-10-26,4663.7,Ibovespa,1994,10,26,199410,19944,199443,1.0264779680415548,False,0.0,0.0,0.0,4.423697923945496,4.423697923945496,4.0,0.10592448098637397,3
1994-10-27,4706.7,Ibovespa,1994,10,27,199410,19944,199443,1.0092201470935094,False,0.0,0.0,0.0,4.464485069501525,4.464485069501525,4.0,0.11612126737538131,3
1994-10-28,4927.6,Ibovespa,1994,10,28,199410,19944,199443,1.0469330953746787,False,0.0,0.0,0.0,4.67401717306727,4.67401717306727,4.0,0.16850429326681748,3
1994-10-31,4797.9,Ibovespa,1994,10,31,199410,19944,199444,0.9736788700381523,False,0.0,0.0,0.0,4.550991759611058,4.550991759611058,4.0,0.13774793990276457,3
1994-11-01,4700.9,Ibovespa,1994,11,1,199411,19944,199444,0.9797828216511391,False,0.0,0.0,0.0,4.458983547542805,4.458983547542805,4.0,0.1147458868857012,4
1994-11-03,4508.0,Ibovespa,1994,11,3,199411,19944,199444,0.9589653045161566,False,0.0,0.0,0.0,4.276010515501919,4.276010515501919,4.0,0.0690026288754797,4
1994-11-04,4666.7,Ibovespa,1994,11,4,199411,19944,199444,1.035204081632653,False,0.0,0.0,0.0,4.426543538751731,4.426543538751731,4.0,0.10663588468793272,4
1994-11-07,4808.8,Ibovespa,1994,11,7,199411,19944,199445,1.0304497825015537,False,0.0,0.0,0.0,4.561330826740379,4.561330826740379,4.0,0.1403327066850948,4
1994-11-08,4782.1,Ibovespa,1994,11,8,199411,19944,199445,0.9944476792546998,False,0.0,0.0,0.0,4.536004854964891,4.536004854964891,4.0,0.13400121374122276,4
1994-11-09,4885.0,Ibovespa,1994,11,9,199411,19944,199445,1.021517743250873,False,0.0,0.0,0.0,4.633609442818739,4.633609442818739,4.0,0.15840236070468472,4
1994-11-10,4992.6,Ibovespa,1994,11,10,199411,19944,199445,1.0220266120777892,False,0.0,0.0,0.0,4.735672160535689,4.735672160535689,4.0,0.1839180401339222,4
1994-11-11,4952.0,Ibovespa,1994,11,11,199411,19944,199445,0.9918679645875895,False,0.0,0.0,0.0,4.697161506824647,4.697161506824647,4.0,0.17429037670616165,4
1994-11-14,4948.7,Ibovespa,1994,11,14,199411,19944,199446,0.9993336025848142,False,0.0,0.0,0.0,4.694031330537788,4.694031330537788,4.0,0.17350783263444702,4
1994-11-16,4989.6,Ibovespa,1994,11,16,199411,19944,199446,1.0082647968153253,False,0.0,0.0,0.0,4.732826545729454,4.732826545729454,4.0,0.18320663643236346,4
1994-11-17,4873.7,Ibovespa,1994,11,17,199411,19944,199446,0.9767716851050183,False,0.0,0.0,0.0,4.622890960381922,4.622890960381922,4.0,0.1557227400954806,4
1994-11-18,4712.5,Ibovespa,1994,11,18,199411,19944,199446,0.966924513203521,False,0.0,0.0,0.0,4.4699865914602475,4.4699865914602475,4.0,0.11749664786506187,4
1994-11-21,4483.5,Ibovespa,1994,11,21,199411,19944,199447,0.9514058355437666,False,0.0,0.0,0.0,4.25277132791767,4.25277132791767,4.0,0.0631928319794175,4
1994-11-22,4494.8,Ibovespa,1994,11,22,199411,19944,199447,1.0025203524032564,False,0.0,0.0,0.0,4.263489810354487,4.263489810354487,4.0,0.06587245258862184,4
1994-11-23,4393.0,Ibovespa,1994,11,23,199411,19944,199447,0.977351606300614,True,1.0,1.0,1.0,5.166928614596258,5.166928614596258,5.0,0.03338572291925157,4
1994-11-24,4573.4,Ibovespa,1994,11,24,199411,19944,199447,1.041065331208741,False,0.0,0.0,0.0,5.379110249486575,5.379110249486575,5.0,0.075822049897315,4
1994-11-25,4398.7,Ibovespa,1994,11,25,199411,19944,199447,0.9618008483841344,False,0.0,0.0,0.0,5.17363280150798,5.17363280150798,5.0,0.03472656030159604,4
1994-11-28,4398.8,Ibovespa,1994,11,28,199411,19944,199448,1.000022733989588,False,0.0,0.0,0.0,5.173750418822221,5.173750418822221,5.0,0.03475008376444433,4
1994-11-29,4672.0,Ibovespa,1994,11,29,199411,19944,199448,1.0621078475947985,False,0.0,0.0,0.0,5.495080921327958,5.495080921327958,5.0,0.09901618426559144,4
1994-11-30,4656.0,Ibovespa,1994,11,30,199411,19944,199448,0.9965753424657534,False,0.0,0.0,0.0,5.476262151049437,5.476262151049437,5.0,0.09525243020988738,4
1994-12-01,4652.3,Ibovespa,1994,12,1,199412,19944,199448,0.9992053264604811,False,0.0,0.0,0.0,5.47191031042253,5.47191031042253,5.0,0.09438206208450595,5
1994-12-02,4525.4,Ibovespa,1994,12,2,199412,19944,199448,0.9727231691851341,False,0.0,0.0,0.0,5.322653938651014,5.322653938651014,5.0,0.06453078773020282,5
1994-12-05,4631.4,Ibovespa,1994,12,5,199412,19944,199449,1.023423343792814,False,0.0,0.0,0.0,5.447328291746212,5.447328291746212,5.0,0.08946565834924236,5
1994-12-06,4573.0,Ibovespa,1994,12,6,199412,19944,199449,0.9873904219026645,False,0.0,0.0,0.0,5.378639780229613,5.378639780229613,5.0,0.07572795604592253,5
1994-12-07,4597.2,Ibovespa,1994,12,7,199412,19944,199449,1.0052919308987536,False,0.0,0.0,0.0,5.407103170275875,5.407103170275875,5.0,0.08142063405517508,5
1994-12-08,4768.7,Ibovespa,1994,12,8,199412,19944,199449,1.0373053162794745,False,0.0,0.0,0.0,5.608816864198766,5.608816864198766,5.0,0.12176337283975314,5
1994-12-09,4731.3,Ibovespa,1994,12,9,199412,19944,199449,0.9921571916874621,False,0.0,0.0,0.0,5.564827988672725,5.564827988672725,5.0,0.11296559773454495,5
1994-12-12,4813.2,Ibovespa,1994,12,12,199412,19944,199450,1.0173102529960052,False,0.0,0.0,0.0,5.661156569035901,5.661156569035901,5.0,0.13223131380718023,5
1994-12-13,4835.2,Ibovespa,1994,12,13,199412,19944,199450,1.0045707637330674,False,0.0,0.0,0.0,5.687032378168866,5.687032378168866,5.0,0.13740647563377317,5
1994-12-14,4976.9,Ibovespa,1994,12,14,199412,19944,199450,1.0293059232296493,False,0.0,0.0,0.0,5.853696112448014,5.853696112448014,5.0,0.17073922248960272,5
1994-12-15,4842.7,Ibovespa,1994,12,15,199412,19944,199450,0.9730354236572968,False,0.0,0.0,0.0,5.695853676736924,5.695853676736924,5.0,0.13917073534738478,5
1994-12-16,4917.7,Ibovespa,1994,12,16,199412,19944,199450,1.0154872281991452,False,0.0,0.0,0.0,5.784066662417488,5.784066662417488,5.0,0.1568133324834977,5
1994-12-19,4922.9,Ibovespa,1994,12,19,199412,19944,199451,1.0010574048843972,False,0.0,0.0,0.0,5.790182762758008,5.790182762758008,5.0,0.15803655255160143,5
1994-12-20,4799.1,Ibovespa,1994,12,20,199412,19944,199451,0.9748522212517013,False,0.0,0.0,0.0,5.644572527727957,5.644572527727957,5.0,0.12891450554559136,5
1994-12-21,4495.2,Ibovespa,1994,12,21,199412,19944,199451,0.9366756266800024,False,0.0,0.0,0.0,5.2871335097503085,5.2871335097503085,5.0,0.05742670195006161,5
1994-12-22,4221.2,Ibovespa,1994,12,22,199412,19944,199451,0.9390460936109628,False,0.0,0.0,0.0,4.964862068730647,4.964862068730647,5.0,-0.007027586253870566,5
1994-12-23,4351.4,Ibovespa,1994,12,23,199412,19944,199451,1.030844309674974,False,0.0,0.0,0.0,5.117999811872107,5.117999811872107,5.0,0.023599962374421413,5
1994-12-26,4278.3,Ibovespa,1994,12,26,199412,19944,199452,0.9832008089350555,False,0.0,0.0,0.0,5.032021555162117,5.032021555162117,5.0,0.006404311032423227,5
1994-12-27,4113.7,Ibovespa,1994,12,27,199412,19944,199452,0.9615267746534838,True,1.0,1.0,1.0,5.838423455921838,5.838423455921838,6.0,-0.026929424013027004,5
1994-12-28,4195.3,Ibovespa,1994,12,28,199412,19944,199452,1.0198361572307169,False,0.0,0.0,0.0,5.954235341573008,5.954235341573008,6.0,-0.007627443071165363,5
1994-12-29,4353.9,Ibovespa,1994,12,29,199412,19944,199452,1.0378042094725048,False,0.0,0.0,0.0,6.179330501674425,6.179330501674425,6.0,0.029888416945737406,5
1995-01-02,4301.0,Ibovespa,1995,1,2,199501,19951,199501,0.9878499735868992,False,0.0,0.0,0.0,6.104251472863801,6.104251472863801,6.0,0.017375245477300183,5
1995-01-03,4098.0,Ibovespa,1995,1,3,199501,19951,199501,0.9528016740292955,False,0.0,0.0,0.0,5.816141022040423,5.816141022040423,6.0,-0.030643162993262862,6
1995-01-04,3967.9,Ibovespa,1995,1,4,199501,19951,199501,0.9682528062469498,False,0.0,0.0,0.0,5.631494866118642,5.631494866118642,6.0,-0.06141752231355968,6
1995-01-05,4036.7,Ibovespa,1995,1,5,199501,19951,199501,1.0173391466518813,False,0.0,0.0,0.0,5.72914018147159,5.72914018147159,6.0,-0.045143303088068354,6
1995-01-06,3827.4,Ibovespa,1995,1,6,199501,19951,199501,0.9481507171699657,False,0.0,0.0,0.0,5.432088371829556,5.432088371829556,6.0,-0.09465193802840732,6
1995-01-09,3627.8,Ibovespa,1995,1,9,199501,19951,199502,0.9478497152113706,False,0.0,0.0,0.0,5.148803416241642,5.148803416241642,6.0,-0.14186609729305966,6
1995-01-10,3270.0,Ibovespa,1995,1,10,199501,19951,199502,0.9013727327857103,True,1.0,1.0,1.0,5.64099100587413,5.64099100587413,7.0,-0.19414414201798136,6
1995-01-11,3499.1,Ibovespa,1995,1,11,199501,19951,199502,1.0700611620795106,False,0.0,0.0,0.0,6.036205391025739,6.036205391025739,7.0,-0.1376849441391802,6
1995-01-12,3840.6,Ibovespa,1995,1,12,199501,19951,199502,1.0975965248206683,False,0.0,0.0,0.0,6.625318060293633,6.625318060293633,7.0,-0.05352599138662384,6
1995-01-13,4103.8,Ibovespa,1995,1,13,199501,19951,199502,1.0685309587043692,False,0.0,0.0,0.0,7.079357458686928,7.079357458686928,7.0,0.01133677981241843,6
1995-01-16,4056.4,Ibovespa,1995,1,16,199501,19951,199503,0.9884497295189824,False,0.0,0.0,0.0,6.997588965207285,6.997588965207285,7.0,-0.0003444335418164579,6
1995-01-17,4209.8,Ibovespa,1995,1,17,199501,19951,199503,1.0378167833546987,False,0.0,0.0,0.0,7.262215271109759,7.262215271109759,7.0,0.037459324444251374,6
1995-01-18,4078.5,Ibovespa,1995,1,18,199501,19951,199503,0.9688108698750534,False,0.0,0.0,0.0,7.035713094023742,7.035713094023742,7.0,0.005101870574820255,6
1995-01-19,3809.4,Ibovespa,1995,1,19,199501,19951,199503,0.9340198602427363,False,0.0,0.0,0.0,6.571495760788045,6.571495760788045,7.0,-0.06121489131599367,6
1995-01-20,3862.3,Ibovespa,1995,1,20,199501,19951,199503,1.0138867013177928,False,0.0,0.0,0.0,6.66275215962925,6.66275215962925,7.0,-0.048178262910107184,6
1995-01-23,3758.5,Ibovespa,1995,1,23,199501,19951,199504,0.9731248219972555,False,0.0,0.0,0.0,6.483689509351042,6.483689509351042,7.0,-0.07375864152127964,6
1995-01-24,3840.3,Ibovespa,1995,1,24,199501,19951,199504,1.0217640015963816,False,0.0,0.0,0.0,6.624800538183002,6.624800538183002,7.0,-0.05359992311671402,6
1995-01-26,3926.9,Ibovespa,1995,1,26,199501,19951,199504,1.0225503215894591,False,0.0,0.0,0.0,6.774191920785051,6.774191920785051,7.0,-0.03225829703070704,6
1995-01-27,3784.3,Ibovespa,1995,1,27,199501,19951,199504,0.9636863683821845,False,0.0,0.0,0.0,6.528196410865281,6.528196410865281,7.0,-0.06740051273353131,6
1995-01-30,3580.7,Ibovespa,1995,1,30,199501,19951,199505,0.9461987685965699,False,0.0,0.0,0.0,6.176971405117276,6.176971405117276,7.0,-0.11757551355467488,6
1995-01-31,3885.0,Ibovespa,1995,1,31,199501,19951,199505,1.0849833831373754,False,0.0,0.0,0.0,6.70191133266697,6.70191133266697,7.0,-0.042584095333289995,7
1995-02-01,3989.8,Ibovespa,1995,2,1,199502,19951,199505,1.026975546975547,False,0.0,0.0,0.0,6.8826990566472785,6.8826990566472785,7.0,-0.016757277621817335,7
1995-02-02,3897.9,Ibovespa,1995,2,2,199502,19951,199505,0.9769662639731315,False,0.0,0.0,0.0,6.724164783424088,6.724164783424088,7.0,-0.03940503093941594,7
1995-02-03,3944.4,Ibovespa,1995,2,3,199502,19951,199505,1.0119295005002693,False,0.0,0.0,0.0,6.804380710571839,6.804380710571839,7.0,-0.0279456127754516,7
1995-02-06,3829.8,Ibovespa,1995,2,6,199502,19951,199506,0.9709461515059324,False,0.0,0.0,0.0,6.60668726431093,6.60668726431093,7.0,-0.05618753366986717,7
1995-02-07,3637.4,Ibovespa,1995,2,7,199502,19951,199506,0.9497623896809233,False,0.0,0.0,0.0,6.27478308402647,6.27478308402647,7.0,-0.10360241656764724,7
1995-02-08,3556.3,Ibovespa,1995,2,8,199502,19951,199506,0.9777038544014957,False,0.0,0.0,0.0,6.134879606785984,6.134879606785984,7.0,-0.12358862760200229,7
1995-02-09,3401.6,Ibovespa,1995,2,9,199502,19951,199506,0.9564997328684306,False,0.0,0.0,0.0,5.868010705070776,5.868010705070776,7.0,-0.1617127564184606,7
1995-02-10,3307.7,Ibovespa,1995,2,10,199502,19951,199506,0.9723953433678268,False,0.0,0.0,0.0,5.706026284443381,5.706026284443381,7.0,-0.18485338793665984,7
1995-02-13,3294.9,Ibovespa,1995,2,13,199502,19951,199507,0.9961302415575779,False,0.0,0.0,0.0,5.683945341056474,5.683945341056474,7.0,-0.18800780842050369,7
1995-02-14,3192.2,Ibovespa,1995,2,14,199502,19951,199507,0.9688306170141734,False,0.0,0.0,0.0,5.506780271850579,5.506780271850579,7.0,-0.21331710402134585,7
