horizon_years,contribution_interval_days,window_count,annual_alpha_theoretical_mean,annual_alpha_theoretical_median,final_relative_advantage_theoretical_mean,final_relative_advantage_theoretical_median,theoretical_win_rate,annual_alpha_implementable_mean,annual_alpha_implementable_median,final_relative_advantage_implementable_mean,final_relative_advantage_implementable_median,implementable_win_rate,implementable_minus_theoretical_annual_alpha_mean,implementable_minus_theoretical_annual_alpha_median
8,45,5,0.005393497971758898,0.0051392771370717405,0.05967090840877285,0.0563349813421532,1.0,-8.437027617591575e-05,-5.9460052703075306e-05,0.01501188094655399,0.01512515551648086,0.4,-0.005477868247934814,-0.005845737437054188
8,60,5,0.00638018929487123,0.006062288627955659,0.07346249084046827,0.07322197173168687,1.0,-0.00021745428684163403,2.6689295903770116e-05,0.019333720168631753,0.021058978755251312,0.6,-0.006597643581712864,-0.006537081167046321
8,90,5,0.008513472453363402,0.008097023584442198,0.1027965128306576,0.0984042379073986,1.0,0.0008916126533065061,0.0009427510425403796,0.03841245387383081,0.038599956289540494,0.8,-0.007621859800056896,-0.007834229611406451
8,120,5,0.009871504635611017,0.008974422377988511,0.12584441858978462,0.12164030849161533,1.0,0.0005172493782974463,0.0007865620084226421,0.04607308921609317,0.047842428698248396,0.8,-0.00935425525731357,-0.010181529743952478
9,15,5,0.0021212382625657835,0.0021488384581338504,0.02334128726759004,0.023090270917610844,1.0,-0.00012321483206758632,-0.0002219432668546517,0.0035508668172075986,0.0026712744213464035,0.2,-0.0022444530946333697,-0.002204025406029597
9,30,5,0.003528601290022482,0.003608630164396276,0.04077248258844941,0.04121627429604624,1.0,-0.00027980949347612417,-0.0004152615197068332,0.006816374288760097,0.005615030191897796,0.2,-0.0038084107834986058,-0.003870422146355579
9,45,5,0.004581961467760731,0.004217490257059198,0.0549984467590201,0.05292064098763816,1.0,-0.00023113479605827437,-0.000342318370979533,0.011679312106692662,0.010572858787400552,0.2,-0.004813096263819006,-0.004737200678076148
9,60,5,0.005665878528552692,0.0058803121692447835,0.07016849363674713,0.07340604824193675,1.0,-0.00029228843105082446,-0.00018740777871384395,0.01602179826322967,0.01691855782899032,0.2,-0.005958166959603517,-0.005896441770111949
9,90,5,0.007159032966695,0.007258409227194451,0.09413221986430358,0.09709956781808571,1.0,7.43630877516388e-05,0.0001691089946629365,0.028394530614428336,0.029381680381590947,0.6,-0.007084669878943362,-0.00699437169842132
9,120,5,0.008778934646535142,0.008361399719678864,0.11958037001205994,0.11791456456701987,1.0,0.00027025617307463445,0.0005118871712748163,0.03925714196513761,0.0415663650497502,0.6,-0.008508678473460507,-0.007990698182331224
10,15,5,0.001898528452490189,0.0018935771583343808,0.022707953747470498,0.02220518506378677,1.0,-6.36919888781895e-05,-9.887041550005193e-05,0.003557337050170295,0.0031786495722117003,0.4,-0.0019622204413683787,-0.0019924475738344327
10,30,5,0.003127329535970391,0.0030940934051906233,0.0391946745603613,0.03810174603255234,1.0,-0.00024640093093417634,-0.0002855278517335247,0.005944605407680248,0.005421761493457078,0.2,-0.0033737304669045677,-0.003366747415403548
10,45,5,0.0040252621185274725,0.0037694086891364442,0.05241741619817142,0.05070811070089576,1.0,-0.00023756236326655245,-0.0002711980881608955,0.010055588177148422,0.009634847816484715,0.0,-0.004262824481794025,-0.004046577933905615
10,60,5,0.00482433773343538,0.004711134714578735,0.06506931711702113,0.06502013243198546,1.0,-0.00043719252879999005,-0.00046338076878105205,0.012433469966763023,0.012252885409261172,0.0,-0.00526153026223537,-0.005344546304889342
10,90,5,0.0062320312719907015,0.006151336350175729,0.08852467217876754,0.08907758652105557,1.0,-8.822481105585922e-06,0.00013552983280518127,0.024851766680539768,0.02640569090414302,0.6,-0.006240853753096287,-0.0061536207744554705
10,120,5,0.00748960601452413,0.007268956290200412,0.11061298382411197,0.11005203654176232,1.0,-0.00021092105801596707,-0.0005636610549253351,0.031080281841315706,0.02758858218978455,0.4,-0.007700527072540098,-0.007633773159803958
12,15,5,0.0016122585424918733,0.001600897972258375,0.02170607063958352,0.021689965798346034,1.0,-6.810179085312563e-05,-0.00016840577447596594,0.001998885282390539,0.0013467183376221215,0.4,-0.001680360333344999,-0.0017953754263617672
12,30,5,0.0025870941983564544,0.0026390534424032275,0.036136539071786225,0.037353831765027046,1.0,-0.00018677245009552924,-0.0002709550487973722,0.003359824196997585,0.0032604752993490305,0.2,-0.0027738666484519838,-0.0029207408822038428
12,45,5,0.0033827070545036976,0.003302279260206653,0.05075125620514163,0.04908940992845401,1.0,-0.0001150479422485473,-0.00025027691536205765,0.009046631995881427,0.007460470568741107,0.4,-0.0034977549967522446,-0.0035893108367202053
12,60,5,0.004038454263712787,0.003940255953605032,0.05941333586192723,0.05994654961375945,1.0,-0.00011320090627002788,-0.00019396325472209597,0.00958533258409302,0.011470537206579312,0.2,-0.004151655169982815,-0.00403288033675242
12,90,5,0.005278091924000861,0.005379993427250707,0.08526548228513646,0.08492683565911907,1.0,4.006484913172681e-05,0.0001284599287887378,0.021303311234322962,0.022322360331968882,0.6,-0.005238027074869134,-0.005251533498461969
12,120,5,0.00620406615442679,0.0058731332615464815,0.10437600498001434,0.10239349525327257,1.0,0.0003595651080315232,0.00047169376236211313,0.03191828110168311,0.03326588175542766,0.6,-0.005844501046395267,-0.005290194590369834
15,15,5,0.0012660929080056337,0.0012703389182240343,0.021271545877188026,0.02090437083068042,1.0,-6.637096491424188e-05,-9.353843508352888e-05,0.0017951404215611256,0.0014201907928945712,0.2,-0.0013324638729198756,-0.0013700488754080364
15,30,5,0.002030550829090183,0.0019539450994903174,0.03546087004089946,0.0347865410934336,1.0,-5.6844899274866026e-05,-5.632813737421749e-05,0.004691611864935341,0.004697486923397554,0.2,-0.002087395728365049,-0.0020444663459018297
15,45,5,0.0027629066786498237,0.002719682957571967,0.049352217697132786,0.0477509094900499,1.0,5.2565834247753075e-05,-6.95606093463752e-05,0.009080993242592239,0.007272988205516029,0.4,-0.0027103408444020703,-0.002731468103962742
15,60,5,0.003246077163002159,0.0032073383556856516,0.05953403043443854,0.05783872663310197,1.0,0.0001636699555787935,0.0002706276869135493,0.013387660482575604,0.014865983866318766,0.6,-0.0030824072074233655,-0.0029755171688374826
15,90,5,0.004235193942690074,0.004149490130784583,0.08084053895117371,0.07856481738207344,1.0,0.00018930203168041616,0.00011325390697902726,0.01945698633504449,0.018288890197087238,0.6,-0.004045891911009658,-0.004249349720777396
15,120,5,0.005168054822690049,0.005082802211732851,0.10146610640938887,0.09853360537398737,1.0,0.0007098618119110167,0.0008524790793009718,0.03277936581456049,0.034566066153179476,1.0,-0.004458193010779032,-0.004300830978398507
20,15,5,0.0009620694777409788,0.0009980870496422156,0.020213554175678893,0.02081594182116775,1.0,-2.0555935968680217e-05,-4.199110981595311e-06,0.0012611260823022885,0.0019518888113165822,0.0,-0.000982625413709659,-0.001002286160623811
20,30,5,0.0015219962053717672,0.0015360637595194238,0.033707236824193965,0.03469976518399975,1.0,-8.72531566936452e-05,-9.906306123830255e-05,0.00246246223928579,0.002243243406098605,0.2,-0.0016092493620654125,-0.0015329847139551322
20,45,5,0.0019707963909364246,0.0020261863570061323,0.04475164195135388,0.04457659895913069,1.0,-0.0001218212106361527,-0.00014281925075976254,0.003856846936009317,0.0033769209062708416,0.2,-0.002092617601572577,-0.002011445755515817
20,60,5,0.0024595772882189506,0.002554805763246293,0.056709817671767346,0.059644048287330165,1.0,-6.579175423588879e-05,-1.697240861964211e-05,0.007029593727523498,0.007934771986559896,0.2,-0.002525369042454839,-0.002334143070256145
20,90,5,0.0030559395266037902,0.003122479001957501,0.07313297053902068,0.07597540408436165,1.0,-8.973941051229061e-05,-3.4077303348034604e-05,0.010616117373315515,0.011681030019872196,0.0,-0.0031456789371160808,-0.00322961042429859
20,120,5,0.003736894935572188,0.00400118092724,0.09179806420049422,0.09478818133907874,1.0,0.000124788749616922,0.00025698787215233665,0.019135544418291996,0.021714899367544227,0.6,-0.0036121061859552663,-0.0035746096189501753
